,GeoID,T_WalkVSDrive,T_Transit,BE_nodeD
83,36005014701,7.22976039704736e-05,0.0094412629623897,1382.1666666666667
84,36005014702,8.302195213278203e-05,0.0111825552138663,1373.142857142857
85,36005014900,8.47739741230123e-05,0.0124882015537646,1399.4444444444443
86,36005015100,6.24461247958448e-05,0.0114726484665475,1397.888888888889
87,36005015200,0.0001288491907937,0.0056548890380586,792.0
88,36005015300,9.040832006557374e-05,0.012031753907219,1359.625
89,36005015500,0.0001224710131554,0.0166864749227478,1372.0
90,36005015700,0.0001158954294115,0.0153212290502793,1613.75
91,36005015800,0.0003029589327855,0.0106965174129353,770.8
92,36005015900,0.0001865607524758,0.0295748613678373,1748.25
93,36005016000,8.22737454042187e-05,0.002532662739724,569.6216216216217
94,36005016100,8.5921849870514e-05,0.0118214104515474,1486.1666666666667
95,36005016200,0.0001935048321044,0.0072922555115884,758.1
96,36005016400,0.0003034873711421,0.0097080833277152,653.6153846153846
97,36005016500,0.0003065214152437,0.0578205452857263,1271.8636363636365
98,36005016600,0.0001540116999677,0.0060747436458181,911.2631578947368
99,36005016700,0.0001631035550131,0.0299875991131487,1304.6923076923076
100,36005016900,0.0002046013227984,0.0345331157117086,1378.571428571429
101,36005017300,6.665029504974471e-05,0.0139190468236735,1443.0666666666666
102,36005017500,5.830259734927117e-05,0.0121545362465634,1375.1818181818182
103,36005017701,9.3225272482768e-05,0.0171335418191496,1353.857142857143
104,36005017702,7.978090100400265e-05,0.0136316337148803,1243.0
105,36005017901,7.820710174318559e-05,0.0185161428265982,1213.6
106,36005017902,0.0001035464393775,0.0186785614719821,1154.0
107,36005018101,0.0001155272587558,0.0261111111111111,1289.6666666666667
108,36005018102,6.219275311663387e-05,0.0151665166516651,1235.875
109,36005018301,6.697624966602808e-05,0.0172817679558011,1230.0
110,36005018302,0.0001120420004637,0.0227584315876062,1322.3333333333333
111,36005018400,9.060398740725672e-05,0.0033574207893274,807.0571428571428
112,36005018500,5.214600413499671e-05,0.0098818346876209,1327.4074074074074
113,36005018900,5.868062180408052e-05,0.0130073959408324,1459.5
114,36005019300,8.036398835641184e-05,0.0172961994972615,1538.2727272727273
115,36005019400,0.0001638851659087,0.0094303446904602,1052.2432432432431
116,36005019500,4.977476113193681e-05,0.0097754231328238,1163.4545454545455
117,36005019700,4.645842701874354e-05,0.0106519130782562,1130.4
118,36005019900,5.024557286780058e-05,0.0101586133594963,1392.75
119,36005020000,7.260703534357337e-05,0.0069508507585075,1623.84375
120,36005020100,9.229519352893152e-05,0.0193471218539745,1790.76
121,36005020200,0.0001693938519409,0.0168740771989031,1934.0
122,36005020400,0.0001338331488415,0.0160373900293255,2044.090909090909
123,36005020501,6.83147284466034e-05,0.0101829616923956,1653.96
124,36005020502,0.0002312417597668,0.0362811791383219,1421.6
125,36005020601,0.0001169975675284,0.0136299765807962,2207.785714285714
126,36005020900,8.37900887481512e-05,0.0172437514331575,966.4
127,36005021001,5.831495331102602e-05,0.0061710284395415,2129.1666666666665
128,36005021002,8.376001725561612e-05,0.007625946213459,2341.3846153846152
129,36005021100,6.271836577645797e-05,0.0123436312115557,1245.3846153846157
130,36005021200,0.0001096508437515,0.0101006265426238,2645.7
131,36005021301,0.0002724745784473,0.0563696919233971,1153.0
132,36005021302,6.685866397782943e-05,0.0126685133887349,1133.4
133,36005021501,0.0001134394700765,0.017969195664575,1233.428571428571
134,36005021502,6.25987725465232e-05,0.0105767641712113,1056.111111111111
135,36005021601,8.489011595581813e-05,0.0143762878427643,2660.5333333333333
136,36005021602,7.828790931115666e-05,0.0098347793560865,2684.0526315789475
137,36005021700,6.905698739364152e-05,0.0130483689538807,973.0
138,36005021800,5.292306976343876e-05,0.0093761323081962,2331.322580645161
139,36005021900,0.0002553826471658,0.0515727871250914,992.5714285714286
140,36005022000,0.0002632091069708,0.0369872225958305,1582.0
141,36005022101,0.0001068559150784,0.018446349701221,1015.0
142,36005022102,6.791691567225921e-05,0.0131195335276967,1062.6
143,36005022200,0.0001073881578163,0.0135140771637122,2612.1428571428573
144,36005022300,7.443709031285472e-05,0.0136962552011095,990.0
145,36005022401,0.0001317433636803,0.0187275796581557,1018.7142857142856
146,36005022403,0.0001473475899411,0.0168130489335006,997.4
147,36005022404,8.756149264431153e-05,0.0105186452491841,948.8571428571428
148,36005022500,4.7455652174493465e-05,0.0092704126219324,1132.1818181818182
149,36005022701,6.934334400331345e-05,0.0143897672766033,1033.4615384615386
150,36005022702,0.0002031253793483,0.0470865214832254,987.6666666666666
151,36005022703,0.0002374991108683,0.0499999999999999,1049.8
152,36005022800,6.314315071018016e-05,0.0077865337193095,1006.1666666666666
153,36005022901,6.477080916779012e-05,0.014219207235967,1091.071428571429
154,36005022902,0.0001184274186232,0.0223691676487276,1124.5
155,36005023000,0.0001089567994391,0.0168587570621468,1170.6666666666667
156,36005023100,0.0002394229033712,0.0441955572079189,1177.571428571429
157,36005023200,0.0001443700574135,0.0189308530627583,1411.625
158,36005023301,8.106847432651663e-05,0.0160942299393293,1061.5555555555557
159,36005023302,9.757270058866416e-05,0.0208491947291361,1121.8
160,36005023501,8.144627471754397e-05,0.0232714756061059,1147.0
161,36005023502,6.295059256821398e-05,0.0176983584131326,1197.5
162,36005023600,0.0002142918717702,0.0277340791236963,1681.7777777777778
163,36005023702,0.0002417364700864,0.072522159548751,1467.25
164,36005023703,6.267437949672886e-05,0.0180373120121835,1386.5
165,36005023704,9.149694386160428e-05,0.0254124534326769,1272.75
166,36005023800,0.0001369742489492,0.0178366566511882,1742.2857142857142
167,36005023900,4.406316853446565e-05,0.011595591758505,1201.0666666666666
168,36005024000,9.444684797661062e-05,0.0151983513652756,2017.56
169,36005024100,5.945986646589999e-05,0.0129407958589453,1055.3333333333333
170,36005024300,6.62194596546357e-05,0.0123717384931105,1010.0
171,36005024400,0.0001663602162032,0.0238207547169811,1667.1666666666667
172,36005024501,7.471644268298023e-05,0.0141858552631578,1215.2
173,36005024502,0.0001048300407429,0.0217032967032967,1171.0
174,36005024600,0.0001633991915937,0.0248218334953028,1153.1666666666667
175,36005024700,0.0002645109301388,0.0409782960803369,1486.571428571429
176,36005024800,0.0001034061893319,0.0167509168401229,1092.2857142857142
177,36005025000,0.0001386582374532,0.0222408728493495,1254.7777777777778
178,36005025100,5.997228929261243e-05,0.0133212453853441,1072.111111111111
179,36005025200,0.0001400795528372,0.0194005270092226,1670.25
180,36005025300,6.321635532749513e-05,0.0157770056854074,1171.3
181,36005025400,0.0001778109380564,0.022868810617662,1530.8
182,36005025500,5.973714091586505e-05,0.0149589013120947,1246.0
183,36005025600,0.0001996236881467,0.0246542393265183,1779.2666666666669
184,36005025700,0.0002039833948816,0.0444560669456066,1491.5
185,36005026100,0.0002487398014697,0.0491718426501035,1349.0
186,36005026300,6.552505758778016e-05,0.0142775323187694,1273.2857142857142
187,36005026400,6.881374513495972e-05,0.0043735224586288,967.2222222222222
188,36005026500,5.505547320760507e-05,0.0132133783819177,1262.7272727272727
189,36005026601,0.0001177604231759,0.0115571477646366,1077.571428571429
190,36005026602,6.759944119612881e-05,0.0049911966295667,935.5
191,36005026701,8.986330439060929e-05,0.02415159772108,1164.0
192,36005026702,6.024583705461519e-05,0.0127209595959595,1145.3333333333333
193,36005026900,8.601028380093617e-05,0.0236629600211808,1364.8125
194,36005027300,4.97620038119878e-05,0.0091376767277044,1148.857142857143
195,36005027401,6.312860949923556e-05,0.0027361740005418,585.2592592592592
196,36005027402,9.803297433390632e-05,0.0028965423235948,417.11538461538464
197,36005027600,0.0015556555291477,0.053302581843808,837.8181818181819
198,36005027700,7.079795725332115e-05,0.012015230573967,1091.7857142857142
199,36005027900,4.974048862456906e-05,0.0077188100443914,1041.3846153846157
200,36005028100,8.526263805847584e-05,0.0140353189246178,908.375
201,36005028300,0.0001063415765733,0.0160595200290341,1105.6666666666667
202,36005028400,0.0003061334827018,0.0374320869287312,1201.178571428571
203,36005028500,9.70040458453712e-05,0.01095079701067,1105.928571428571
204,36005028600,0.0003028596193675,0.0306465155331654,1383.0
205,36005028700,0.0001131673085224,0.014054961191525,1195.6666666666667
206,36005028800,0.0001089286386856,0.0135366732073222,1073.8461538461538
207,36005028900,8.457851308302582e-05,0.0106323115652302,1205.8666666666666
208,36005029301,0.0001640780181229,0.0119111111111111,816.8888888888889
209,36005029302,5.896211385525034e-05,0.0066557798891528,1039.9583333333333
210,36005029500,7.911062905987165e-05,0.008380503144654,1199.2666666666669
211,36005029600,0.0001385221144867,0.0162382519999317,1113.0869565217392
212,36005029700,8.79085159904225e-05,0.0084115748008174,1130.4736842105262
213,36005030000,6.394178608067708e-05,0.0053034495480538,955.6923076923076
214,36005030100,0.0002930986954351,0.0172546012269938,867.1666666666666
215,36005030200,4.694052379932294e-05,0.0029111024802447,990.0
216,36005030701,5.7979744996186766e-05,0.0031029193008553,1086.3125
217,36005030900,7.061556890249122e-05,0.0020774436734344,820.2916666666666
218,36005031000,7.487743324888415e-05,0.0086192647914052,1187.1351351351352
219,36005031200,0.000201258236155,0.021434820647419,1077.5
220,36005031400,0.0001636788165124,0.0196555733178317,1055.571428571429
221,36005031600,0.0001690654685662,0.0231257827876185,1043.9166666666667
222,36005031800,0.0001643413712984,0.0243462246777163,1002.4666666666668
223,36005031900,0.0004495973103226,0.0079893475366178,324.0
224,36005032300,5.218208102990095e-05,0.0016433163803857,726.4705882352941
225,36005032400,0.0001444922620844,0.0166384849509638,1063.0
226,36005032600,9.515901707874075e-05,0.0172219980400069,1053.7727272727273
227,36005032800,9.909734703603845e-05,0.0113287064782415,1015.9230769230768
228,36005033000,6.043094229459412e-05,0.0081197331460674,1055.4375
229,36005033201,8.761558155351358e-05,0.0119076549210206,1176.625
230,36005033202,8.031974468681658e-05,0.011559075273978,1155.3333333333333
231,36005033400,0.0004785314528803,0.0362536812762807,1240.4468085106382
232,36005033500,0.0001199423337251,0.0089183849514428,1133.6969696969695
233,36005033600,6.360059179365386e-05,0.0077266483516483,1104.625
234,36005033700,0.0001372131534676,0.0034295007778249,596.5833333333334
235,36005033800,8.68651327608918e-05,0.0116334904836738,999.9166666666666
236,36005034000,7.50236913563544e-05,0.0094446480327814,978.8461538461538
237,36005034200,0.0001892004495554,0.0271044776119403,954.6
238,36005034300,0.000177610010134,0.0047907822922983,417.8
239,36005034400,0.0001743724168554,0.0256114852889046,948.7692307692308
240,36005034500,8.544823348237205e-05,0.0023902999225489,625.2857142857143
241,36005034800,5.74411317141988e-05,0.0065867793066357,852.3703703703703
242,36005035000,0.0001562813612539,0.0206875477463712,891.2941176470588
243,36005035100,9.268189290198178e-05,0.0050588973819282,975.470588235294
244,36005035600,0.0001663132086951,0.0198634227403733,1342.3684210526317
245,36005035800,4.470489161138303e-05,0.0061301383517403,1282.3809523809523
246,36005035900,0.0001748558360495,0.0228314194835301,1440.0555555555557
247,36005036000,0.0001147504995653,0.0139196846513919,1084.0555555555557
248,36005036100,7.570649176627021e-05,0.0082931826992302,1341.5
249,36005036300,5.075892417303027e-05,0.0057879262833317,1145.4615384615386
250,36005036400,0.0001245762812722,0.0138984988417917,832.9230769230769
251,36005036501,8.133661061898407e-05,0.0104525711083088,1149.2222222222222
252,36005036502,0.0001394453134007,0.0182108955839867,1295.375
253,36005036700,0.0001533656193475,0.017534216456879,1295.2857142857142
254,36005036800,0.000166150107604,0.0194927896568871,834.3
255,36005036901,0.0001961696265443,0.0243765586034912,1311.0
256,36005036902,0.0001974314232773,0.0208588957055214,1270.6
257,36005037000,0.0001354019675747,0.0187897209173804,880.3636363636364
258,36005037100,9.534927643192608e-05,0.009859113416647,1181.5
259,36005037200,0.0001612262210257,0.0185118511851185,897.6666666666666
260,36005037300,7.41990756434424e-05,0.0089587922419814,1259.642857142857
261,36005037400,0.0001171408366849,0.0125378835056254,891.1428571428571
262,36005037504,0.0001039033919981,0.0158309834962712,1297.1052631578948
263,36005037600,0.0001626097847965,0.0197858472998137,877.75
264,36005037800,0.0001238222012988,0.0113567534827377,771.4615384615385
265,36005037900,7.119777688264935e-05,0.0144806597290398,1202.25
266,36005038000,8.02038483347328e-05,0.0068429661941112,797.5625
267,36005038100,6.363562861349047e-05,0.0124725791287997,1220.6
268,36005038200,0.0001317655224582,0.014894709809964,850.9166666666666
269,36005038301,7.79096252484856e-05,0.0198338247118734,1432.857142857143
270,36005038302,6.419579012101402e-05,0.0146249590566655,1442.7
271,36005038500,6.895819599631984e-05,0.0172497003098096,1483.4074074074074
272,36005038600,4.093944907755973e-05,0.0050389166329239,922.9333333333332
273,36005038700,0.0001187304116371,0.022533167495854,1535.0666666666666
274,36005038800,0.0001317859626185,0.0147256331542594,896.25
275,36005038900,6.841642573173825e-05,0.0093699036323202,1507.2631578947369
276,36005039000,0.0001153036823858,0.0094117647058823,754.375
277,36005039100,5.492185376108815e-05,0.0068149313501144,1394.1
278,36005039200,0.0002063615674837,0.0149354295339696,720.8
279,36005039300,4.819612137191735e-05,0.0047000770321413,1299.3636363636365
280,36005039400,7.777163431841658e-05,0.0062790915622754,716.5714285714286
281,36005039500,9.373936723985444e-05,0.0153988784370477,1253.875
282,36005039600,8.434402789562246e-05,0.0083865814696485,801.5833333333334
283,36005039700,0.0001161773540601,0.0162918692598595,1538.625
284,36005039800,9.831359436878353e-05,0.0124742571344513,893.7272727272727
285,36005039901,7.181199623009621e-05,0.0171193573068094,1583.4166666666667
286,36005039902,6.995423519417096e-05,0.0167266527751468,1522.6
287,36005040100,9.397192087235068e-05,0.0195950359242325,1385.888888888889
288,36005040302,6.521764098741122e-05,0.0198928408572731,1450.0
289,36005040303,6.763057557602684e-05,0.0196069673961589,1335.6
290,36005040304,8.423650720362155e-05,0.0231066596380249,1411.0
291,36005040400,0.0001126625869941,0.0106763925729442,778.4
292,36005040501,9.161491629507173e-05,0.0198620271397164,1493.6666666666667
293,36005040502,5.585328335397602e-05,0.012195832726213,1508.7
294,36005040600,9.805818779927085e-05,0.0079369627507163,758.6
295,36005040701,8.944356848366631e-05,0.0265162832387212,1286.25
296,36005040702,5.277837036879718e-05,0.0114829548082705,1455.6923076923076
297,36005040800,8.361746726023892e-05,0.0062814397789767,640.2222222222222
298,36005040900,0.000111593643963,0.0207963606368885,1013.5454545454544
299,36005041100,0.0001019573598162,0.0223473217331968,970.625
300,36005041300,4.499674620628386e-05,0.0085951607078367,1070.8666666666666
301,36005041400,6.183809307209589e-05,0.0032712242777888,322.4166666666667
302,36005041500,7.294337516964296e-05,0.0122138802417139,1449.1
303,36005041800,9.092944129327068e-05,0.0070954451819638,550.6470588235294
304,36005041900,6.669699472788786e-05,0.0086805086805086,912.0454545454544
305,36005042000,8.86419620191518e-05,0.0067532467532467,617.0
306,36005042100,6.282632391296887e-05,0.0094172966513392,821.8461538461538
307,36005042200,0.0001014814491321,0.0096673147548066,722.75
308,36005042300,0.0001407283222562,0.0139329268292682,900.0
309,36005042400,0.0001293915844074,0.0120415155179363,716.75
310,36005042500,6.230536217693488e-05,0.0089062269983806,1259.3333333333333
311,36005042600,4.9211047920406765e-05,0.0044864838599957,675.8620689655172
312,36005042800,0.0001434531904549,0.012057063966866,573.2
313,36005042901,7.848931271394996e-05,0.0167919799498746,935.1428571428572
314,36005042902,0.0001090263978269,0.0136280884265279,882.0
315,36005043000,0.0001169255839491,0.0106970324361628,678.1875
316,36005043100,3.69267975621828e-05,0.0044972451790633,799.6666666666666
317,36005043400,9.806708425710006e-05,0.0072256529661874,534.0
318,36005043600,0.0001689202335007,0.0118110236220472,505.09090909090907
319,36005044200,9.381966794276656e-05,0.0032700421940928,218.04166666666663
320,36005044400,8.38049823613455e-05,0.0042386539453326,329.4375
321,36005044800,0.0001455619170374,0.0109485775823386,496.7272727272728
322,36005044901,0.0001948836242294,0.0045575986170045,489.9285714285714
323,36005044902,0.0002016321544746,0.0074397126731657,448.3
324,36005045101,0.0002287908124544,0.0120269726247987,534.8333333333334
325,36005045102,0.0001941522067646,0.009305702217529,435.875
326,36005045600,9.563010574956292e-05,0.0032353471054527,340.7826086956522
327,36005045800,9.29804313491538e-05,0.0054221786705863,789.2
328,36005046000,0.0001383904692384,0.0148972394503222,1098.0
329,36005046201,1.410065343993841e-05,0.0013002643512648,1396.0
330,36005046202,3.5256284673811355e-05,0.0051454978511883,1452.267857142857
331,36005048400,9.495281608157244e-05,0.0092194076074009,1121.6571428571428
332,36005051600,7.297042594213905e-05,0.0003582072443833,173.2625
333,36047000100,9.676866315452826e-05,0.0174321552916487,1730.7931034482758
334,36047000200,0.0002180310563858,0.0199319727891156,645.5
335,36047000301,0.0001164998698874,0.0178222028421605,1262.095238095238
336,36047000501,9.490070906777391e-05,0.0206027784318342,1196.1666666666667
337,36047000502,0.0001634341928689,0.0394771762208068,1272.6666666666667
338,36047000700,0.0001335094190384,0.0262727002083953,1017.0833333333334
339,36047000900,9.614334153413664e-05,0.0263880414887126,1300.1818181818182
340,36047001100,0.0049996985046864,1.3877551020408163,1418.5
341,36047001300,0.0001564121864081,0.0417182817182817,1325.7272727272727
342,36047001500,0.0001064415472322,0.0343345333404975,1247.6216216216217
343,36047001800,0.0001551336149675,0.0103964918691759,834.2115384615385
344,36047002000,0.0002073384428543,0.0207735247208931,690.0
345,36047002100,0.0001261347991811,0.018104883462819,1727.125
346,36047002200,8.007308427924475e-05,0.0074571862128766,751.2
347,36047002300,0.0001051538715885,0.0216080128959808,1263.0
348,36047002901,0.0001597375402255,0.0373999195700654,1176.1176470588234
349,36047003000,0.0001886413702229,0.0167052023121387,695.3
350,36047003100,0.0002554631715781,0.0553195792880258,1253.5
351,36047003300,0.0001741539466989,0.0582601755786113,1181.2857142857142
352,36047003400,0.0001315968163482,0.0048818510009845,545.1666666666666
353,36047003500,0.0002472131680973,0.0833625833625833,1081.0
354,36047003600,9.61026345301588e-05,0.0059586400280406,668.4444444444445
355,36047003700,0.0009195873653704,0.3358974358974358,1246.3333333333333
356,36047003800,0.0002564297689865,0.0105855426282662,476.7142857142857
357,36047003900,0.0001625423080508,0.0604021371181532,1024.8181818181818
358,36047004100,0.0001037273230084,0.0365202890494719,1112.7
359,36047004300,0.0001192898894336,0.0395611702127659,1199.4615384615386
360,36047004400,0.0001636887367822,0.0092856133551343,492.2380952380952
361,36047004500,0.0001222273342387,0.0293580104106419,970.9230769230768
362,36047004600,0.0003348701623626,0.0209202112871837,480.8333333333333
363,36047004700,0.0002462346365846,0.0450321304992585,689.0714285714286
364,36047004900,0.0001647025742404,0.0322822822822822,777.2222222222222
365,36047005000,0.0001513158387626,0.010004055698256,440.46153846153845
366,36047005100,0.0001776308006857,0.0151619837248579,801.3333333333334
367,36047005201,0.0002309049682991,0.0107006170428805,433.2857142857143
368,36047005202,0.0001639285920657,0.0076134175287742,405.22222222222223
369,36047005300,0.0002274538560453,0.0101541592328278,801.3684210526316
370,36047005400,0.0001140104137571,0.0070576126644938,458.2307692307692
371,36047005601,0.0001686321042099,0.0091090546180366,440.7272727272728
372,36047005602,0.0002640513289828,0.0130044136191677,401.375
373,36047005800,0.0001153284068141,0.0087967235809875,561.4545454545455
374,36047005900,0.0002799733523167,0.0169717405266538,923.9777777777778
375,36047006000,0.0001173031825186,0.0122277266650939,606.4444444444445
376,36047006200,0.0001194526815607,0.0134507535927094,634.625
377,36047006300,0.0002226217131554,0.0176004228329809,926.2
378,36047006400,0.0001017343030757,0.0096319723979298,737.1
379,36047006500,8.062478911406185e-05,0.005843446991588,1087.2380952380952
380,36047006600,9.865669637394326e-05,0.0086336336336336,763.875
381,36047006700,0.0001163274327824,0.0194789457740078,916.7
382,36047006800,7.702720915880806e-05,0.0065913757700205,828.4
383,36047006900,0.000109644324508,0.0317500706813683,1025.8
384,36047007000,0.000155552979501,0.0160564691281414,826.1818181818181
385,36047007100,0.0001023508491793,0.0269187986651835,981.4444444444443
386,36047007200,0.000170294738729,0.0208486272206724,833.5714285714286
387,36047007400,6.617682354397878e-05,0.0074298293891029,818.75
388,36047007500,9.434037369905424e-05,0.0180127766370066,1054.0
389,36047007600,8.159890744354675e-05,0.008811196736174,806.5
390,36047007700,0.0001065536587072,0.0093966290694693,1170.5
391,36047007800,6.989460834653839e-05,0.007991318074191,734.625
392,36047008000,8.481980523032234e-05,0.0093247781242504,706.0
393,36047008200,8.859651758779235e-05,0.0076370441922241,760.125
394,36047008400,0.000112848425439,0.0073682001538927,862.0769230769231
395,36047008500,9.14175802698345e-05,0.003171722254169,975.4375
396,36047008800,0.0001225189087074,0.0108096871427086,960.0
397,36047009000,0.0001314250318992,0.0116065464261857,969.375
398,36047009200,7.560891785225171e-05,0.0075863028953229,811.0
399,36047009400,6.525096856186423e-05,0.0083548664944013,686.75
400,36047009600,6.225101745179311e-05,0.007713026444662,737.125
401,36047009800,5.636418724739083e-05,0.0067269362186788,718.75
402,36047010000,5.885917136697397e-05,0.0062898916431646,776.625
403,36047010100,9.25515463961151e-05,0.0047235116866194,1175.6666666666667
404,36047010200,6.81408714287347e-05,0.0078708644610458,822.75
405,36047010400,6.000918480581623e-05,0.0079976303317535,661.125
406,36047010600,6.515807002221784e-05,0.0090582806357887,648.875
407,36047010800,7.441294574586754e-05,0.0099905303030303,622.25
408,36047011000,0.0001526394034563,0.0151577222449815,887.7272727272727
409,36047011200,6.034791962800397e-05,0.0054492586344668,700.7142857142857
410,36047011400,9.841538377720458e-05,0.0104585848423876,577.75
411,36047011600,8.512937217486835e-05,0.008954526578073,604.625
412,36047011700,0.0001483928197381,0.0135038396459716,1312.5384615384614
413,36047011800,0.0001633384299614,0.0219505306056571,713.3636363636364
414,36047011900,0.0002424653468264,0.0332026143790849,1108.0666666666666
415,36047012000,0.0002793668575743,0.0334263528269837,676.3076923076923
416,36047012100,0.0002249690105975,0.0233940704138357,1210.75
417,36047012200,7.310417108361715e-05,0.009075584464234,867.3636363636364
418,36047012600,0.0001387576573933,0.0168889418115424,824.3157894736842
419,36047012700,0.0001209705545928,0.0324779013401767,978.3
420,36047012801,0.0002117138777111,0.0172676218968141,654.0
421,36047012901,0.0001670115375433,0.051286369952419,1056.909090909091
422,36047012902,0.000185990170321,0.0488289205702647,1102.5
