,GeoID,NE_Tem,NE_Ozone,NE_PM25
0,36085000900,94.0760231660232,41.6716954248366,8.96891260273973
1,36061009800,94.61487309644669,41.6933790849673,9.237539178082192
2,36061010200,89.35238341968912,41.7012405228758,9.2443
3,36061010400,91.92834196891195,41.6915464052288,9.25934356164383
4,36061011300,91.9056701030928,41.6494385620915,9.26277205479452
5,36061013000,91.81562814070361,41.77754836601311,9.25880794520548
6,36061014000,93.28090909090919,41.7993326797386,9.25001452054794
7,36061018400,94.76837563451787,41.95965294117649,9.24320602739726
8,36061019000,95.78652173913046,41.9816411764706,9.2494301369863
9,36061020600,95.33327272727283,42.061352941176494,9.23286547945206
10,36061024900,93.8715384615385,42.3773248366013,9.258846575342472
11,36061026900,94.836530612245,42.5179235294118,9.24664136986301
12,36047015100,91.28520958083836,41.4321784313725,9.03364356164384
13,36061027700,93.64200000000008,42.5658836601307,9.23100219178082
14,36047000501,92.43736842105268,41.4642738562092,9.1484295890411
15,36047005800,93.4982857142858,41.543715686274496,8.84839315068493
16,36047006000,92.4285714285715,41.5213588235294,8.86030630136986
17,36047006900,94.66462686567166,41.4474522875817,9.116801095890413
18,36047007400,91.24006369426758,41.4748300653595,8.95304465753425
19,36047007800,91.49341772151907,41.4646156862745,8.96876054794521
20,36047009800,90.70856287425156,41.4577908496732,8.95439643835616
21,36047010100,95.15982758620699,41.446124183006496,9.018913150684932
22,36047010200,90.19571428571432,41.4692117647059,8.93317150684931
23,36047010400,92.64305882352951,41.4558222222222,8.91945424657534
24,36047011000,94.62159090909094,41.4548614379085,8.94531643835616
25,36047012801,92.87837209302327,41.49585686274511,8.89617095890411
26,36047013700,93.26017751479293,41.4393941176471,9.059771232876708
27,36047013900,93.12724550898203,41.445677124183,9.04714684931507
28,36047015300,92.27000000000002,41.4335464052288,9.04294684931507
29,36047015500,91.56902439024395,41.4373888888889,9.05118904109589
30,36047017000,92.683275862069,41.494077124183,8.78887178082192
31,36047018800,95.33181818181815,41.4723450980392,8.80910575342466
32,36047019000,93.91389830508481,41.4645954248366,8.83505945205479
33,36047019200,96.65284360189584,41.4611294117647,8.86850438356164
34,36047019400,93.91954314720815,41.4731673202614,8.85706383561644
35,36047019500,93.11840000000005,41.479143137254894,9.099785205479447
36,36047019600,92.76714285714291,41.4696,8.85151534246575
37,36047019700,91.98619047619054,41.4840522875817,9.08863095890411
38,36047019800,95.59134228187918,41.4611758169935,8.83006493150685
39,36047020400,95.41760000000005,41.4851751633987,8.85527232876712
40,36047021200,94.06603773584915,41.4741444444444,8.88176739726027
41,36047021400,95.25267379679153,41.4616575163399,8.89166684931507
42,36047022000,97.70290322580645,41.4481071895425,8.90766438356164
43,36047022200,96.80045685279191,41.463526143790894,8.91429808219178
44,36047022700,94.76033707865167,41.4682058823529,9.065665479452052
45,36047023500,95.98544303797473,41.4972176470588,9.0867504109589
46,36047023600,96.90136842105271,41.4503366013072,8.88105342465753
47,36047023800,97.04047619047627,41.4575679738562,8.86871726027397
48,36047024000,96.1585106382979,41.461026143790896,8.86835479452055
49,36047024200,96.74820754716993,41.4641274509804,8.84782273972603
50,36047024500,93.0769189189189,41.478654248366,9.05303068493151
51,36047024600,94.68875000000003,41.4549235294118,8.79113616438356
52,36047024800,94.57676923076933,41.4608287581699,8.82733753424658
53,36047024900,92.13299465240647,41.4760385620915,9.04458136986301
54,36047025200,93.18164179104481,41.4499483660131,8.8159602739726
55,36047025400,93.03153846153846,41.4477941176471,8.78548383561644
56,36047025600,92.46647668393794,41.4479660130719,8.77523068493151
57,36047025800,93.88523809523815,41.4646581699346,8.78136849315069
58,36047026000,94.04836065573781,41.4610568627451,8.80640356164383
59,36047026300,93.00443609022554,41.5157869281046,9.045626575342467
60,36047026600,94.91491803278691,41.448862091503294,8.77934767123288
61,36047026700,91.46775280898873,41.4930215686274,9.03056219178082
62,36047026900,92.16135135135133,41.4846091503268,9.03064410958904
63,36047027000,96.32583892617454,41.446905882352894,8.74911287671233
64,36047027200,95.14594594594597,41.4538640522876,8.75766383561644
65,36047027300,91.94163636363638,41.5119392156863,9.0128197260274
66,36047027800,94.9130857142858,41.4689555555556,8.77044547945206
67,36047027900,92.26600000000006,41.5413633986928,9.024472876712332
68,36047028400,95.02409836065574,41.4779366013072,8.75353095890411
69,36047028800,94.19211764705884,41.4579405228758,8.74140904109589
70,36047029100,93.56880434782619,41.560560130719,9.00160136986301
71,36047029300,93.10701657458569,41.5476202614379,8.99115561643836
72,36047029800,95.25530612244907,41.4437464052288,8.71396904109589
73,36047030000,93.425,41.4431928104575,8.70139835616438
74,36047030900,96.6748780487806,41.501839869281,8.98192191780822
75,36047031701,91.26299363057325,41.4527418300654,9.03421616438356
76,36047032900,92.24494117647063,41.434542483660096,8.98915561643836
77,36047033700,90.81211009174308,41.442322875817,9.01596684931507
78,36047033900,91.93019801980202,41.4530620915033,9.013711232876712
79,36047034100,91.4735294117647,41.4484633986928,9.02202246575342
80,36047034200,93.112125984252,41.4557130718954,8.60198273972603
81,36047038800,94.93654377880185,41.4379281045752,8.64076191780822
82,36047039600,95.2945901639345,41.4598535947712,8.66137671232877
83,36047039900,94.1037724550899,41.6215810457516,8.92988356164384
84,36047040400,94.73728323699426,41.4538575163399,8.72029589041096
85,36047041300,95.34856353591167,41.6629764705882,8.88822767123288
86,36047041401,96.2204000000001,41.4613679738562,8.69307917808219
87,36047041500,94.2900000000001,41.6536058823529,8.91330794520548
88,36047041700,96.28653846153857,41.6443346405229,8.93818684931507
89,36047041900,94.53835294117648,41.63171503267969,8.95148575342466
90,36047042600,93.1328571428572,41.4542830065359,8.72524
91,36047042800,93.11497237569061,41.4502006535948,8.73266657534247
92,36047042900,93.74000000000002,41.6431738562092,8.97735698630137
93,36047043000,93.84932203389835,41.4555830065359,8.7497997260274
94,36047043200,94.03927710843375,41.4508117647059,8.7487304109589
95,36047043300,95.354255319149,41.666716993464,8.93025589041096
96,36047043400,94.95127388535029,41.4534013071895,8.74310712328767
97,36047043500,93.73374331550805,41.6749424836601,8.91100602739726
98,36047043600,94.42364238410599,41.4611535947712,8.75564054794521
99,36047043900,95.35475336322875,41.6982993464052,8.89995780821918
100,36047044000,96.51789237668164,41.4648241830065,8.74900876712329
101,36047044100,92.51692307692319,41.6826477124183,8.93163945205479
102,36047044200,96.79512315270941,41.455945751634,8.73556712328767
103,36047044300,93.21299465240641,41.6743764705882,8.94740191780822
104,36047044400,95.90649484536092,41.45655620915031,8.75387479452055
105,36047044600,95.0107547169811,41.4642,8.76718301369863
106,36047045200,96.28913043478268,41.460715032679694,8.77871835616438
107,36047045400,96.88755102040821,41.4584111111111,8.76315287671233
108,36047045600,95.20329411764708,41.4624725490196,8.80515095890411
109,36047046000,92.97520547945206,41.473033986928094,8.84323671232877
110,36047047000,96.36336633663363,41.4654411764706,8.84708575342466
111,36047047200,96.90031249999997,41.454515032679694,8.84064356164384
112,36047047600,97.47794759825328,41.4513758169935,8.85713643835616
113,36047049500,94.34765517241382,41.5999104575163,9.07134931506849
114,36047049900,95.10719745222927,41.616224183006494,9.10278410958904
115,36047050300,93.60173913043486,41.5933516339869,9.08571589041096
116,36047050500,95.19010695187168,41.5819823529412,9.06862821917808
117,36047051001,93.48255813953492,41.445042483660096,8.91658191780822
118,36047051400,92.41430000000005,41.4537418300654,8.90285479452055
119,36047051601,92.67000000000004,41.4595150326797,8.85867945205479
120,36047051602,92.04223300970878,41.4635620915033,8.8710895890411
121,36047073400,96.55875739644975,41.5226392156863,8.73744821917808
122,36047051700,95.32684210526321,41.5975522875817,9.126250958904112
123,36047051800,93.01601769911511,41.4510235294118,8.86075698630137
124,36047052800,92.94292307692311,41.466515032679695,8.82603890410959
125,36047053000,94.8779581151833,41.4638581699346,8.80868493150685
126,36047053200,93.44876923076923,41.48421503267969,8.79941260273973
127,36047053400,95.2034375000001,41.4640738562091,8.77659506849315
128,36047053800,93.58129032258071,41.4887052287582,8.73832082191781
129,36047054200,95.87428571428568,41.4775993464052,8.72156
130,36047054400,94.02535545023704,41.4759359477124,8.71447890410959
131,36047055000,95.75753768844224,41.4983326797386,8.67267479452055
132,36047055200,93.44593582887708,41.4778640522876,8.67884849315069
133,36047055800,95.58406249999999,41.4951679738562,8.6573304109589
134,36047056000,95.78466019417483,41.4901882352941,8.64846082191781
135,36047056200,96.32821052631581,41.4960418300654,8.63487068493151
136,36047056400,94.25409756097568,41.51459477124181,8.63006575342466
137,36047056600,94.35200000000007,41.52519346405231,8.60591123287671
138,36047100600,94.29437869822495,41.68708039215689,8.61384493150685
139,36047056800,94.31837209302329,41.5542366013072,8.59272931506849
140,36047056900,95.7835664335665,41.6150137254902,9.123540547945208
141,36047057000,94.58340206185571,41.5482385620915,8.57105452054794
142,36047057100,93.01540816326542,41.6194,9.11493452054795
143,36047057200,90.74409594095937,41.5438274509804,8.56745479452055
144,36047057300,95.23648936170216,41.63883006535951,9.12629945205479
145,36047057400,93.15372881355935,41.5174764705882,8.60110328767123
146,36047057600,95.0330508474577,41.5068529411765,8.61630712328767
147,36047057800,94.85910994764403,41.4902718954248,8.62215150684932
148,36047058000,93.99568181818181,41.4922941176471,8.63081397260274
149,36047058600,93.23196721311479,41.4874960784314,8.61362876712329
150,36047059100,90.6001408450705,41.62688758169929,9.101555342465748
151,36047065400,96.21928571428577,41.5523294117647,8.62457534246575
152,36047059200,92.19819672131152,41.4964091503268,8.58691561643836
153,36047059401,93.22201716738203,41.5159823529412,8.57702109589041
154,36047059402,92.65848314606751,41.5143281045752,8.57349178082192
155,36047059600,96.6942268041238,41.534760130719,8.5457698630137
156,36047060000,94.56656441717799,41.5097196078431,8.54051808219178
157,36047063200,92.208656716418,41.562060784313694,8.55556931506849
158,36047063600,94.20842519685043,41.5397784313725,8.62932082191781
159,36047063800,94.50792207792206,41.5370777777778,8.61995671232877
160,36047064000,95.32368421052641,41.5275424836601,8.65141917808219
161,36047064600,96.8162295081967,41.5311437908497,8.67479534246575
162,36047064800,96.59642857142867,41.541406535947694,8.67356164383562
163,36047065000,97.2103225806452,41.5401045751634,8.67953397260274
164,36047065200,97.34927835051549,41.5592535947712,8.63048273972603
165,36047065600,95.34729411764715,41.5458692810458,8.64288465753425
166,36047065800,93.48157894736842,41.5526535947712,8.60122712328767
167,36047066000,95.71142857142856,41.5810535947712,8.59503589041096
168,36047067000,94.73306382978721,41.5981032679739,8.59221095890411
169,36047067200,98.90958115183253,41.5709189542484,8.6490002739726
170,36047067400,96.15208530805694,41.5433013071895,8.66321123287671
171,36047067600,95.61655172413793,41.5423392156863,8.67985369863014
172,36047067800,93.10807486631025,41.5821444444444,8.67383260273973
173,36047068000,95.847340425532,41.5794496732026,8.65655534246575
174,36047068200,96.3058035714286,41.5867594771242,8.62393917808219
175,36047068600,95.17231707317077,41.6284941176471,8.58185589041096
176,36047068800,95.95337209302333,41.6051529411765,8.61052273972603
177,36047069000,96.15601036269427,41.5912352941176,8.63109479452055
178,36047069200,94.11656716417914,41.5859424836601,8.64479671232877
179,36047072800,96.14319148936173,41.555931372549,8.71471397260274
180,36047074000,95.13193181818185,41.5162294117647,8.74833917808219
181,36047074800,96.91545454545458,41.491134640522894,8.73534191780822
182,36047075000,97.04562500000011,41.492860130719,8.76667452054794
183,36047075200,96.89559585492232,41.4655549019608,8.77442191780822
184,36047075400,96.85906250000006,41.4954764705882,8.73971123287671
185,36047076000,95.31344827586204,41.4880078431373,8.76006164383562
186,36047076200,95.18519230769238,41.47059346405231,8.78677095890411
187,36047076400,92.39402234636881,41.4648882352941,8.82562328767123
188,36047076800,96.12365269461083,41.4716869281046,8.75300520547945
189,36047078400,97.06142857142855,41.4929470588235,8.79406684931507
190,36047079200,95.87900000000002,41.453779084967294,8.89132136986301
191,36047079601,92.22338842975212,41.43808496732031,8.9673495890411
192,36047080000,91.03673575129534,41.4463202614379,8.98528575342466
193,36047080400,95.21428571428577,41.4422267973856,8.96969287671233
