,GeoID,T_Transit
174,36005024400,0.023820754716981134
175,36005024501,0.014185855263157895
176,36005024502,0.021703296703296703
177,36005024600,0.024821833495302884
178,36005024700,0.0409782960803369
179,36005024800,0.016750916840122906
180,36005024900,inf
181,36005025000,0.022240872849349558
182,36005025100,0.01332124538534418
183,36005025200,0.01940052700922266
184,36005025300,0.015777005685407457
185,36005025400,0.02286881061766207
186,36005025500,0.014958901312094758
187,36005025600,0.02465423932651834
188,36005025700,0.04445606694560669
189,36005026100,0.04917184265010352
190,36005026300,0.014277532318769432
191,36005026400,0.004373522458628841
192,36005026500,0.013213378381917709
193,36005026601,0.0115571477646366
194,36005026602,0.004991196629566748
195,36005026701,0.02415159772108001
196,36005026702,0.012720959595959596
197,36005026900,0.02366296002118083
198,36005027300,0.009137676727704429
199,36005027401,0.0027361740005418167
200,36005027402,0.0028965423235948933
201,36005027600,0.05330258184380806
202,36005027700,0.012015230573967
203,36005027900,0.00771881004439144
204,36005028100,0.014035318924617818
205,36005028300,0.01605952002903416
206,36005028400,0.03743208692873123
207,36005028500,0.010950797010670008
208,36005028600,0.030646515533165407
209,36005028700,0.014054961191525068
210,36005028800,0.013536673207322221
211,36005028900,0.010632311565230267
212,36005029301,0.01191111111111111
213,36005029302,0.006655779889152811
214,36005029500,0.008380503144654088
215,36005029600,0.01623825199993177
216,36005029700,0.008411574800817462
217,36005030000,0.0053034495480538645
218,36005030100,0.017254601226993866
219,36005030200,0.002911102480244794
220,36005030701,0.0031029193008553367
221,36005030900,0.0020774436734344215
222,36005031000,0.008619264791405222
223,36005031200,0.02143482064741907
224,36005031400,0.01965557331783171
225,36005031600,0.023125782787618537
226,36005031800,0.024346224677716393
227,36005031900,0.007989347536617843
228,36005032300,0.0016433163803857595
229,36005032400,0.016638484950963817
230,36005032600,0.017221998040006917
231,36005032800,0.011328706478241538
232,36005033000,0.008119733146067416
233,36005033201,0.011907654921020656
234,36005033202,0.011559075273978082
235,36005033400,0.03625368127628077
236,36005033500,0.008918384951442803
237,36005033600,0.007726648351648352
238,36005033700,0.003429500777824919
239,36005033800,0.011633490483673825
240,36005034000,0.009444648032781423
241,36005034200,0.0271044776119403
242,36005034300,0.004790782292298363
243,36005034400,0.025611485288904643
244,36005034500,0.002390299922548941
245,36005034800,0.006586779306635727
246,36005035000,0.020687547746371274
247,36005035100,0.005058897381928289
248,36005035600,0.01986342274037338
249,36005035800,0.006130138351740362
250,36005035900,0.02283141948353011
251,36005036000,0.013919684651391968
252,36005036100,0.008293182699230215
253,36005036300,0.005787926283331797
254,36005036400,0.013898498841791763
255,36005036501,0.010452571108308812
256,36005036502,0.018210895583986794
257,36005036700,0.01753421645687902
258,36005036800,0.01949278965688712
259,36005036901,0.02437655860349127
260,36005036902,0.020858895705521473
261,36005037000,0.018789720917380494
262,36005037100,0.009859113416647016
263,36005037200,0.01851185118511851
264,36005037300,0.00895879224198141
265,36005037400,0.012537883505625442
266,36005037504,0.015830983496271274
267,36005037600,0.01978584729981378
268,36005037800,0.011356753482737734
269,36005037900,0.014480659729039858
270,36005038000,0.006842966194111232
271,36005038100,0.012472579128799748
272,36005038200,0.014894709809964046
273,36005038301,0.01983382471187349
274,36005038302,0.014624959056665575
275,36005038500,0.0172497003098096
276,36005038600,0.005038916632923922
277,36005038700,0.022533167495854062
278,36005038800,0.0147256331542594
279,36005038900,0.009369903632320237
280,36005039000,0.009411764705882352
281,36005039100,0.006814931350114416
282,36005039200,0.014935429533969681
283,36005039300,0.004700077032141382
284,36005039400,0.006279091562275468
285,36005039500,0.015398878437047757
286,36005039600,0.008386581469648562
287,36005039700,0.016291869259859534
288,36005039800,0.01247425713445131
289,36005039901,0.017119357306809486
290,36005039902,0.016726652775146806
291,36005040100,0.019595035924232528
292,36005040302,0.019892840857273143
293,36005040303,0.019606967396158997
294,36005040304,0.023106659638024954
295,36005040400,0.010676392572944298
296,36005040501,0.019862027139716472
297,36005040502,0.012195832726213027
298,36005040600,0.007936962750716332
299,36005040701,0.026516283238721242
300,36005040702,0.011482954808270503
301,36005040800,0.006281439778976725
302,36005040900,0.020796360636888545
303,36005041100,0.02234732173319686
304,36005041300,0.008595160707836764
305,36005041400,0.003271224277788829
306,36005041500,0.012213880241713972
307,36005041800,0.007095445181963837
308,36005041900,0.00868050868050868
309,36005042000,0.006753246753246753
310,36005042100,0.009417296651339203
311,36005042200,0.009667314754806653
312,36005042300,0.013932926829268293
313,36005042400,0.012041515517936316
314,36005042500,0.008906226998380685
315,36005042600,0.0044864838599957884
316,36005042800,0.012057063966866084
317,36005042901,0.016791979949874688
318,36005042902,0.013628088426527959
319,36005043000,0.01069703243616287
320,36005043100,0.004497245179063361
321,36005043400,0.007225652966187487
322,36005043500,0.38184338184338185
323,36005043600,0.011811023622047244
324,36005044200,0.003270042194092827
325,36005044400,0.004238653945332646
326,36005044800,0.010948577582338689
327,36005044901,0.004557598617004558
328,36005044902,0.007439712673165726
329,36005045101,0.012026972624798713
330,36005045102,0.009305702217529039
331,36005045600,0.0032353471054527984
332,36005045800,0.0054221786705863145
333,36005046000,0.014897239450322267
334,36005046201,0.0013002643512648026
335,36005046202,0.005145497851188319
336,36005048400,0.009219407607400937
337,36005050400,0.17216117216117216
338,36005051600,0.0003582072443833104
339,36047000100,0.017432155291648783
340,36047000200,0.019931972789115647
341,36047000301,0.017822202842160576
342,36047000501,0.020602778431834237
343,36047000502,0.0394771762208068
344,36047000700,0.026272700208395356
345,36047000900,0.02638804148871263
346,36047001100,1.3877551020408163
347,36047001300,0.041718281718281715
348,36047001500,0.034334533340497554
349,36047001800,0.010396491869175954
350,36047002000,0.020773524720893142
351,36047002100,0.01810488346281909
352,36047002200,0.007457186212876652
353,36047002300,0.021608012895980876
354,36047002901,0.03739991957006544
355,36047003000,0.016705202312138727
356,36047003100,0.05531957928802589
357,36047003300,0.05826017557861134
358,36047003400,0.004881851000984575
359,36047003500,0.08336258336258336
360,36047003600,0.0059586400280406595
361,36047003700,0.33589743589743587
362,36047003800,0.01058554262826626
363,36047003900,0.060402137118153267
364,36047004100,0.03652028904947193
365,36047004300,0.03956117021276596
366,36047004400,0.009285613355134338
367,36047004500,0.02935801041064199
368,36047004600,0.020920211287183764
369,36047004700,0.04503213049925853
370,36047004900,0.03228228228228228
371,36047005000,0.01000405569825605
372,36047005100,0.015161983724857976
373,36047005201,0.010700617042880575
374,36047005202,0.00761341752877424
375,36047005300,0.010154159232827833
376,36047005400,0.007057612664493836
377,36047005601,0.009109054618036653
378,36047005602,0.013004413619167718
379,36047005800,0.00879672358098754
380,36047005900,0.01697174052665382
381,36047006000,0.012227726665093969
382,36047006200,0.01345075359270943
383,36047006300,0.01760042283298097
384,36047006400,0.009631972397929844
385,36047006500,0.005843446991588005
386,36047006600,0.008633633633633633
387,36047006700,0.019478945774007876
388,36047006800,0.006591375770020534
389,36047006900,0.03175007068136839
390,36047007000,0.01605646912814148
391,36047007100,0.026918798665183537
392,36047007200,0.02084862722067244
393,36047007400,0.007429829389102917
394,36047007500,0.01801277663700662
395,36047007600,0.00881119673617407
396,36047007700,0.009396629069469366
397,36047007800,0.007991318074191003
398,36047008000,0.00932477812425042
399,36047008200,0.0076370441922241
400,36047008400,0.0073682001538927875
401,36047008500,0.0031717222541690626
402,36047008600,inf
403,36047008800,0.010809687142708658
404,36047009000,0.011606546426185705
405,36047009200,0.0075863028953229395
406,36047009400,0.008354866494401378
407,36047009600,0.007713026444662096
408,36047009800,0.006726936218678816
409,36047010000,0.006289891643164613
410,36047010100,0.004723511686619431
411,36047010200,0.00787086446104589
412,36047010400,0.007997630331753554
413,36047010600,0.009058280635788753
414,36047010800,0.009990530303030303
415,36047011000,0.015157722244981565
416,36047011200,0.005449258634466838
417,36047011400,0.01045858484238766
418,36047011600,0.00895452657807309
419,36047011700,0.013503839645971625
420,36047011800,0.021950530605657104
421,36047011900,0.03320261437908496
422,36047012000,0.033426352826983745
423,36047012100,0.0233940704138357
424,36047012200,0.009075584464234024
425,36047012600,0.01688894181154243
426,36047012700,0.03247790134017679
427,36047012801,0.01726762189681415
428,36047012901,0.05128636995241905
429,36047012902,0.04882892057026477
430,36047013000,0.008409849749582638
431,36047013100,0.02086598746081505
432,36047013200,0.017459092939217997
433,36047013300,0.015583109919571046
434,36047013400,0.010645659737034194
435,36047013500,0.014634315906562848
436,36047013600,0.00999000999000999
437,36047013700,0.013289172391233235
438,36047013800,0.013218118686868686
439,36047013900,0.011239586325768457
440,36047014000,0.02313800657174151
441,36047014100,0.01168379184620484
442,36047014200,0.012664654613149804
443,36047014300,0.00885192620208393
444,36047014500,0.0063811119087501
445,36047014700,0.01567498400511836
446,36047014800,0.02741344676828548
447,36047014900,0.006993569131832797
448,36047015000,0.025957524051552005
449,36047015100,0.010096422582448295
450,36047015200,0.014658360262517907
451,36047015300,0.01541433738901677
452,36047015400,inf
453,36047015500,0.01581601466992665
454,36047015700,0.013542926239419589
455,36047015900,0.013981684810540577
456,36047016000,0.008461989690850318
457,36047016100,0.027467166979362103
458,36047016200,0.011160083629993784
459,36047016300,0.029660409800831063
460,36047016400,0.022534314419131174
461,36047016500,0.01067885625364715
462,36047016600,0.01647817942135572
463,36047016700,0.008217143404724259
464,36047016800,0.01119807344972908
465,36047016900,0.007523534207990513
466,36047017000,0.009498798681343242
467,36047017100,0.009019071752467325
468,36047017200,0.011320988803076828
469,36047017400,0.013733965421081986
470,36047017500,6.2
471,36047017600,0.012587751149842653
472,36047017700,inf
473,36047017800,0.01464063886424135
474,36047017900,0.02959437086092715
475,36047018000,0.01096147823363608
476,36047018100,0.028108832224685885
477,36047018200,0.013393498692265686
478,36047018300,0.04165
479,36047018400,0.01948051948051948
480,36047018501,0.028206021542838893
481,36047018600,0.017890772128060263
482,36047018700,0.053311284353098676
483,36047018800,0.015599173553719007
484,36047019000,0.008095835573878234
485,36047019100,0.023921832884097036
486,36047019200,0.014407467532467532
487,36047019300,0.0126944641870015
488,36047019400,0.01167927382753404
489,36047019500,0.024769756387403447
490,36047019600,0.008867447737192741
491,36047019700,0.029102525404970322
492,36047019800,0.023669632365284538
493,36047019900,0.03499487879822465
494,36047020000,0.016020182907600124
495,36047020100,0.03025431160479392
496,36047020200,0.01860039640189053
497,36047020300,0.06004059451319321
498,36047020400,0.020157243225158918
499,36047020500,0.03505692813104721
500,36047020600,0.01615990990990991
501,36047020700,0.014733178654292344
502,36047020800,0.010498687664041995
503,36047021000,0.008372535842293907
504,36047021100,0.0704315886134068
505,36047021200,0.008112570895254504
506,36047021300,0.015299246928260006
507,36047021400,0.018944809837003144
508,36047021500,0.014257898373217764
509,36047021600,0.009270790092707901
510,36047021700,0.02317903808729497
511,36047021800,0.010236639191704333
512,36047021900,0.023310152990264257
513,36047022000,0.007979705346402582
514,36047022100,0.023940149625935162
515,36047022200,0.007898288230698203
516,36047022400,0.0077773727062826585
517,36047022600,0.016626921038685745
518,36047022700,0.02860813549507817
519,36047022800,0.013561201855212745
520,36047022900,0.025301914580265098
521,36047023000,0.01048357327427095
522,36047023100,0.029297520661157025
523,36047023200,0.008056969058899221
524,36047023300,0.016268194691431204
525,36047023400,0.009202521359074038
526,36047023500,0.01727978615071283
527,36047023600,0.007896825396825397
528,36047023800,0.009019607843137255
529,36047024000,0.00820370764969103
530,36047024100,0.030641543292956482
531,36047024200,0.012528356362136523
532,36047024300,0.021998339747943553
533,36047024400,0.014553736874613959
534,36047024500,0.023258433293912258
535,36047024600,0.011363636363636364
536,36047024700,0.040539243907119556
537,36047024800,0.01584507042253521
538,36047024900,0.021939576249019096
539,36047025000,0.02260660361705658
540,36047025100,0.021401118099231307
541,36047025200,0.007958819283516317
542,36047025300,0.02546296296296296
543,36047025400,0.012441558441558443
544,36047025500,0.014406115248921991
545,36047025600,0.014780902550686724
546,36047025700,0.0325668700140779
547,36047025800,0.009692311410823485
548,36047025901,0.035945273631840795
549,36047025902,0.020766305937408597
550,36047026000,0.011235955056179775
551,36047026100,0.014744763066910718
552,36047026200,0.015725919685481607
553,36047026300,0.04518201284796574
554,36047026400,0.00979965156794425
555,36047026500,0.022602918186555496
556,36047026600,0.014078637973628598
557,36047026700,0.021315192743764172
558,36047026800,0.012785447599201182
559,36047026900,0.031201650335224342
560,36047027000,0.020883159307005777
561,36047027100,0.03447260954343107
562,36047027200,0.014860426929392446
563,36047027300,0.028794880910060435
564,36047027400,0.0169161896374578
565,36047027500,0.018474215842636896
566,36047027600,0.013467785598267461
567,36047027700,0.02164131812420786
568,36047027800,0.013975155279503106
569,36047027900,0.02279531845400109
570,36047028000,0.018796138557637707
571,36047028100,0.017052229906987838
572,36047028200,0.0105643591882124
573,36047028300,0.01684159140834757
574,36047028400,0.011054209342992755
575,36047028501,0.15070093457943926
576,36047028502,0.02587437544610992
577,36047028600,0.006873890546512068
578,36047028700,0.021762256466368805
579,36047028800,0.014314632735685368
580,36047028900,0.017721876766534767
581,36047029000,0.012659438775510203
582,36047029100,0.022158750633436218
583,36047029200,0.014375738479716424
584,36047029300,0.02342240824211204
585,36047029400,0.013657906074967686
586,36047029500,0.021508515815085158
587,36047029600,0.00847457627118644
588,36047029700,0.02275717703349282
589,36047029800,0.013502152273338714
590,36047029900,0.030864676231097322
591,36047030000,0.011871138570167696
592,36047030100,0.025613636363636363
593,36047030200,0.009800664451827241
594,36047030300,0.016495841529488905
595,36047030400,0.007336465173419156
596,36047030500,0.01628922128111171
597,36047030600,0.018952618453865335
598,36047030700,0.01698943661971831
599,36047030800,0.018898580468616387
600,36047030900,0.04414399739371233
601,36047031100,0.030905596736871006
602,36047031300,0.019922547332185885
603,36047031400,0.005132356639839034
604,36047031500,0.016956521739130436
605,36047031701,0.02558500825322847
606,36047031702,0.024432550302309446
607,36047031900,0.020987742303306727
608,36047032100,0.014597080583883223
609,36047032300,0.019227161883323952
610,36047032500,0.00981376157020185
611,36047032600,0.0038690778556673103
612,36047032700,0.019027484143763214
613,36047032800,0.004525175270873167
614,36047032900,0.012679644890322066
615,36047033000,0.0028340963592762155
616,36047033100,0.014917825537294564
617,36047033300,0.016921664626682986
618,36047033500,0.021702771583306784
619,36047033600,0.0016576778501552615
620,36047033700,0.019366626065773447
621,36047033900,0.020135080235628683
622,36047034000,0.006079478054567022
623,36047034100,0.034752589182968925
624,36047034200,0.002170272394818688
625,36047034300,0.016771715313658127
626,36047034500,0.030159929479914367
627,36047034700,0.022703133297928838
628,36047034800,0.015937458941006438
629,36047034900,0.011960947621691653
630,36047035000,0.01337985436893204
631,36047035100,0.013269523602349358
632,36047035200,0.024603731942215087
633,36047035300,0.012954300107952501
634,36047035400,0.009222346249933558
635,36047035500,0.01040675169744273
636,36047035601,0.020260989010989012
637,36047035602,0.009220261809903244
638,36047035700,0.024740622505985636
639,36047035900,0.012291116974494283
640,36047036001,0.015969847684177807
641,36047036002,0.013019508057675997
642,36047036100,0.026895267309377736
643,36047036200,0.01338011417697431
644,36047036300,0.01814250529812704
645,36047036400,0.025072765072765072
646,36047036501,0.02699441056910569
647,36047036502,0.05909694555112882
648,36047036600,0.013729809104258445
649,36047036700,0.04583768721699756
650,36047036900,0.01191286996212257
651,36047037000,0.014478055604126596
652,36047037100,0.01531332744924978
653,36047037300,0.013660757846804358
654,36047037401,0.01365573897543207
655,36047037402,0.012551935272250164
656,36047037500,0.02035421623050489
657,36047037700,0.016666666666666666
658,36047037900,0.01834862385321101
659,36047038100,0.015431450766323745
660,36047038200,0.0067095742890795895
661,36047038300,0.01686593742050369
662,36047038500,0.01895821157218001
663,36047038600,0.012742119018144076
664,36047038700,0.01486284289276808
665,36047038800,0.011795806380549936
666,36047038900,0.023884157674276676
667,36047039000,0.021708352996696555
668,36047039100,0.028875379939209727
669,36047039200,0.019049346879535557
670,36047039300,0.017112801728186345
671,36047039400,0.020995493650143384
672,36047039500,0.016198224852071005
673,36047039600,0.022577610536218252
674,36047039700,0.015638831513720863
675,36047039800,0.019120860648848548
676,36047039900,0.014491237248234371
677,36047040000,0.01675355707613772
678,36047040100,0.013729391699829448
679,36047040200,0.019815371404036067
680,36047040300,0.012719050310910118
681,36047040400,0.0206890544013241
682,36047040500,0.02963320463320463
683,36047040600,0.016870064608758076
684,36047040700,3.0
685,36047040800,0.014395214058702562
686,36047040900,0.009035181236673774
687,36047041000,0.02897631133671743
688,36047041100,0.011474527222558718
689,36047041200,0.01824665225143204
690,36047041300,0.011041339612768184
691,36047041401,0.035423495823199744
692,36047041402,0.030319478908188587
693,36047041500,0.01311515748031496
694,36047041600,0.02205249569707401
695,36047041700,0.017179274037129398
696,36047041800,0.019584569732937686
697,36047041900,0.016014588859416444
698,36047042000,0.024063818565400845
699,36047042100,0.015004638218923933
700,36047042200,0.014164367023111418
701,36047042300,0.01473887743747834
702,36047042400,0.01336606655755592
703,36047042500,0.020261789492558722
704,36047042600,0.012731041630678874
705,36047042700,0.009913283405597162
706,36047042800,0.012898625875032408
707,36047042900,0.008703374777975134
708,36047043000,0.014281428142814282
709,36047043100,0.010575284289346483
710,36047043200,0.009352941176470588
711,36047043300,0.014558727034120734
712,36047043400,0.01205942324497524
713,36047043500,0.012099484651579655
714,36047043600,0.010276442307692308
715,36047043700,0.007805343511450381
716,36047043800,0.01992284217193528
717,36047043900,0.012125508338618812
718,36047044000,0.016613247863247863
719,36047044100,0.009698258502086252
720,36047044200,0.018596151778996022
721,36047044300,0.008457800971747345
722,36047044400,0.014821476152411403
723,36047044500,0.010308891887839258
724,36047044600,0.022001047668936617
725,36047044700,0.017130488559059985
726,36047044800,0.020822454308093995
727,36047044900,0.010352501825898825
728,36047045000,0.06537890044576523
729,36047045200,0.01629026286560533
730,36047045300,0.02454139811601388
731,36047045400,0.026727861771058316
732,36047045600,0.01985574883326262
733,36047045800,0.03087248322147651
734,36047046000,0.011837719802321574
735,36047046201,0.015957446808510637
736,36047046202,0.02420208743004084
737,36047046400,0.01441476071497213
738,36047046800,0.0189873417721519
739,36047047000,0.01632016632016632
740,36047047200,0.014673960232699488
741,36047047400,0.015128550578196924
742,36047047600,0.010363607867721966
743,36047047700,0.014219957257931942
744,36047047800,0.008353960396039604
745,36047048000,0.010318092037380973
746,36047048100,0.018325806662739707
747,36047048200,0.007933618016705838
748,36047048400,0.007875691783737761
749,36047048500,0.025626526153450714
750,36047048600,0.011140695067264573
751,36047048800,0.00878839590443686
752,36047048900,0.016959643476107948
753,36047049000,0.00711985082217325
754,36047049100,0.011767889652457725
755,36047049200,0.011127006835161341
756,36047049300,0.009463330457290768
757,36047049400,0.007206103993971364
758,36047049500,0.027148162376744785
759,36047049600,0.008641701750498559
760,36047049700,0.022589792060491495
761,36047049800,0.009236982299364153
762,36047049900,0.028332382582239968
763,36047050000,0.010095402582449214
764,36047050100,0.024553986865544653
765,36047050202,0.016299409359382098
766,36047050300,0.030490810506302375
767,36047050400,0.007657757160739268
768,36047050500,0.01973428925146437
769,36047050600,0.00637693423597679
770,36047050700,0.03146853146853147
771,36047050801,0.012316176470588235
772,36047050803,0.02150974025974026
773,36047050804,0.00764
774,36047050900,0.02165674066053059
775,36047051001,0.011563932755985737
776,36047051002,0.00926984126984127
777,36047051100,0.02117282666481751
778,36047051200,0.006274282141740723
779,36047051300,0.01708939289012004
780,36047051400,0.005104534346999728
781,36047051500,0.04133694294044148
782,36047051601,0.007257501744591765
783,36047051602,0.010302879841112214
784,36047051700,0.026628242074927956
785,36047051800,0.011664226451927771
786,36047051900,0.01708754208754209
787,36047052000,0.008130321665089877
788,36047052300,0.009005302614737611
789,36047052500,0.013775364389825665
790,36047052600,0.00899701629561625
791,36047052700,0.011418359887208884
792,36047052800,0.02415241524152415
793,36047052900,0.01704402659416482
794,36047053000,0.013406795224977043
795,36047053100,0.010089654190977659
796,36047053200,0.016434515465147494
797,36047053300,0.00795004568991776
798,36047053400,0.009582477754962354
799,36047053500,0.009889604415823367
800,36047053700,0.015264735264735265
801,36047053800,0.009520083463745437
802,36047053900,0.013062409288824383
803,36047054200,0.009382022471910112
804,36047054300,0.13630406290956748
805,36047054400,0.011949500880798592
806,36047054500,0.003225940725940726
807,36047054600,0.008994686859390035
808,36047054700,0.005354305687956784
809,36047054800,0.02256857158817943
810,36047054900,0.010221987020583238
811,36047055000,0.013404674739509997
812,36047055100,0.007087001820409192
813,36047055200,0.013128381052909354
814,36047055300,0.015841679506933746
815,36047055400,0.011266603415559772
816,36047055500,0.015402712120203298
817,36047055600,0.012452107279693486
818,36047055700,0.017623363544813697
819,36047055800,0.018451882845188287
820,36047056000,0.013884912682507872
821,36047056100,0.006664137582195245
822,36047056200,0.02962515114873035
823,36047056300,0.005194279546681058
824,36047056400,0.016727866177070585
825,36047056500,0.005266622778143515
826,36047056600,0.014623811492352212
827,36047056800,0.022323693556570268
828,36047056900,0.02476296709425544
829,36047057000,0.008847865387289667
830,36047057100,0.008884297520661158
831,36047057200,0.006476207973544002
832,36047057300,0.008901183172655565
833,36047057400,0.014062339617476992
834,36047057500,0.005498619996148826
835,36047057600,0.0142999563835753
836,36047057800,0.0148772040302267
837,36047057900,0.025220616447115998
838,36047058000,0.014026745913818722
839,36047058200,0.016009437141894168
840,36047058400,0.012615101289134437
841,36047058600,0.017698822283975124
842,36047058800,0.014723506248929978
843,36047058900,0.012298669467787116
844,36047059000,0.023737189613966866
845,36047059100,0.010459183673469388
846,36047059200,0.011800172265288544
847,36047059300,0.010357685402568706
848,36047059401,0.005757297675231602
849,36047059402,0.009297407163260822
850,36047059600,0.01660884648742411
851,36047059800,0.007664624063807022
852,36047060000,0.006217034778308884
853,36047060600,0.018542074363992172
854,36047060800,0.011826708650368748
855,36047061002,0.008692879325643301
856,36047061003,0.02805779569892473
857,36047061004,0.007844180017283786
858,36047061200,0.036013011152416355
859,36047061600,0.012117552334943639
860,36047062000,0.01754954954954955
861,36047062200,0.006010287375601029
862,36047062600,0.011083213773314204
863,36047062800,0.003057232919372603
864,36047063200,0.0175074867542041
865,36047063600,0.025755124056094928
866,36047063800,0.02118485189351331
867,36047064000,0.018839899937460915
868,36047064200,0.013069535706549208
869,36047064400,0.010251845991561181
870,36047064600,0.009796457032637937
871,36047064800,0.010568409025992574
872,36047065000,0.014518838492920566
873,36047065200,0.015873015873015876
874,36047065400,0.014079029247044182
