,GeoID,T_WalkVSDrive
159,36005023302,9.757270058866416e-05
160,36005023501,8.144627471754397e-05
161,36005023502,6.295059256821398e-05
162,36005023600,0.00021429187177020903
163,36005023702,0.00024173647008647934
164,36005023703,6.267437949672886e-05
165,36005023704,9.149694386160429e-05
166,36005023800,0.00013697424894923785
167,36005023900,4.4063168534465654e-05
168,36005024000,9.444684797661062e-05
169,36005024100,5.9459866465899986e-05
170,36005024300,6.62194596546357e-05
171,36005024400,0.00016636021620324045
172,36005024501,7.471644268298023e-05
173,36005024502,0.00010483004074293567
174,36005024600,0.0001633991915937288
175,36005024700,0.00026451093013883463
176,36005024800,0.0001034061893319519
177,36005025000,0.00013865823745324421
178,36005025100,5.997228929261243e-05
179,36005025200,0.00014007955283726204
180,36005025300,6.321635532749513e-05
181,36005025400,0.0001778109380564361
182,36005025500,5.973714091586505e-05
183,36005025600,0.00019962368814672085
184,36005025700,0.00020398339488166936
185,36005026100,0.0002487398014697981
186,36005026300,6.552505758778016e-05
187,36005026400,6.881374513495972e-05
188,36005026500,5.505547320760507e-05
189,36005026601,0.00011776042317594589
190,36005026602,6.759944119612881e-05
191,36005026701,8.986330439060929e-05
192,36005026702,6.024583705461519e-05
193,36005026900,8.601028380093617e-05
194,36005027300,4.97620038119878e-05
195,36005027401,6.312860949923556e-05
196,36005027402,9.803297433390632e-05
197,36005027600,0.0015556555291477354
198,36005027700,7.079795725332115e-05
199,36005027900,4.974048862456906e-05
200,36005028100,8.526263805847584e-05
201,36005028300,0.00010634157657334877
202,36005028400,0.00030613348270188063
203,36005028500,9.700404584537121e-05
204,36005028600,0.0003028596193675681
205,36005028700,0.00011316730852240975
206,36005028800,0.00010892863868564816
207,36005028900,8.457851308302582e-05
208,36005029301,0.00016407801812292431
209,36005029302,5.896211385525034e-05
210,36005029500,7.911062905987165e-05
211,36005029600,0.00013852211448671766
212,36005029700,8.79085159904225e-05
213,36005030000,6.394178608067708e-05
214,36005030100,0.0002930986954351386
215,36005030200,4.694052379932294e-05
216,36005030701,5.7979744996186766e-05
217,36005030900,7.061556890249122e-05
218,36005031000,7.487743324888415e-05
219,36005031200,0.00020125823615500224
220,36005031400,0.00016367881651244568
221,36005031600,0.0001690654685662436
222,36005031800,0.0001643413712984294
223,36005031900,0.00044959731032265265
224,36005032300,5.2182081029900945e-05
225,36005032400,0.00014449226208442594
226,36005032600,9.515901707874075e-05
227,36005032800,9.909734703603845e-05
228,36005033000,6.043094229459412e-05
229,36005033201,8.761558155351358e-05
230,36005033202,8.031974468681658e-05
231,36005033400,0.00047853145288032214
232,36005033500,0.00011994233372512949
233,36005033600,6.360059179365386e-05
234,36005033700,0.0001372131534676497
235,36005033800,8.68651327608918e-05
236,36005034000,7.50236913563544e-05
237,36005034200,0.00018920044955543833
238,36005034300,0.000177610010134064
239,36005034400,0.00017437241685549365
240,36005034500,8.544823348237205e-05
241,36005034800,5.74411317141988e-05
242,36005035000,0.0001562813612539338
243,36005035100,9.268189290198178e-05
244,36005035600,0.00016631320869517845
245,36005035800,4.470489161138303e-05
246,36005035900,0.0001748558360495313
247,36005036000,0.00011475049956531689
248,36005036100,7.570649176627021e-05
249,36005036300,5.075892417303027e-05
250,36005036400,0.00012457628127220097
251,36005036501,8.133661061898407e-05
252,36005036502,0.00013944531340075178
253,36005036700,0.00015336561934756453
254,36005036800,0.00016615010760409892
255,36005036901,0.00019616962654433535
256,36005036902,0.00019743142327738775
257,36005037000,0.00013540196757470723
258,36005037100,9.534927643192608e-05
259,36005037200,0.00016122622102573915
260,36005037300,7.41990756434424e-05
261,36005037400,0.00011714083668491892
262,36005037504,0.0001039033919981754
263,36005037600,0.00016260978479651884
264,36005037800,0.00012382220129888695
265,36005037900,7.119777688264935e-05
266,36005038000,8.02038483347328e-05
267,36005038100,6.363562861349047e-05
268,36005038200,0.00013176552245820107
269,36005038301,7.79096252484856e-05
270,36005038302,6.419579012101402e-05
271,36005038500,6.895819599631984e-05
272,36005038600,4.093944907755973e-05
273,36005038700,0.0001187304116371412
274,36005038800,0.00013178596261853535
275,36005038900,6.841642573173825e-05
276,36005039000,0.00011530368238587359
277,36005039100,5.492185376108815e-05
278,36005039200,0.00020636156748374986
279,36005039300,4.819612137191735e-05
280,36005039400,7.777163431841658e-05
281,36005039500,9.373936723985443e-05
282,36005039600,8.434402789562246e-05
283,36005039700,0.00011617735406017505
284,36005039800,9.831359436878351e-05
285,36005039901,7.181199623009621e-05
286,36005039902,6.995423519417096e-05
287,36005040100,9.397192087235069e-05
288,36005040302,6.521764098741122e-05
289,36005040303,6.763057557602684e-05
290,36005040304,8.423650720362155e-05
291,36005040400,0.00011266258699416851
292,36005040501,9.161491629507171e-05
293,36005040502,5.585328335397602e-05
294,36005040600,9.805818779927085e-05
295,36005040701,8.944356848366631e-05
296,36005040702,5.277837036879718e-05
297,36005040800,8.361746726023892e-05
298,36005040900,0.0001115936439630436
299,36005041100,0.00010195735981622217
300,36005041300,4.499674620628386e-05
301,36005041400,6.183809307209589e-05
302,36005041500,7.294337516964296e-05
303,36005041800,9.092944129327067e-05
304,36005041900,6.669699472788786e-05
305,36005042000,8.86419620191518e-05
306,36005042100,6.282632391296887e-05
307,36005042200,0.00010148144913214547
308,36005042300,0.0001407283222562521
309,36005042400,0.00012939158440744005
310,36005042500,6.230536217693488e-05
311,36005042600,4.9211047920406765e-05
312,36005042800,0.000143453190454937
313,36005042901,7.848931271394996e-05
314,36005042902,0.00010902639782697504
315,36005043000,0.00011692558394918697
316,36005043100,3.69267975621828e-05
317,36005043400,9.806708425710006e-05
318,36005043600,0.00016892023350077414
319,36005044200,9.381966794276656e-05
320,36005044400,8.38049823613455e-05
321,36005044800,0.0001455619170374372
322,36005044901,0.00019488362422949928
323,36005044902,0.00020163215447461846
324,36005045101,0.00022879081245440178
325,36005045102,0.00019415220676464656
326,36005045600,9.563010574956292e-05
327,36005045800,9.29804313491538e-05
328,36005046000,0.00013839046923842428
329,36005046201,1.410065343993841e-05
330,36005046202,3.5256284673811355e-05
331,36005048400,9.495281608157243e-05
332,36005051600,7.297042594213905e-05
333,36047000100,9.676866315452826e-05
334,36047000200,0.00021803105638584536
335,36047000301,0.00011649986988740288
336,36047000501,9.490070906777393e-05
337,36047000502,0.00016343419286895172
338,36047000700,0.00013350941903840144
339,36047000900,9.614334153413664e-05
340,36047001100,0.004999698504686465
341,36047001300,0.00015641218640811654
342,36047001500,0.00010644154723225122
343,36047001800,0.00015513361496756516
344,36047002000,0.00020733844285431618
345,36047002100,0.0001261347991811152
346,36047002200,8.007308427924475e-05
347,36047002300,0.00010515387158855278
348,36047002901,0.0001597375402255866
349,36047003000,0.00018864137022290255
350,36047003100,0.0002554631715781256
351,36047003300,0.00017415394669897342
352,36047003400,0.00013159681634827724
353,36047003500,0.00024721316809738587
354,36047003600,9.61026345301588e-05
355,36047003700,0.0009195873653704441
356,36047003800,0.00025642976898653495
357,36047003900,0.00016254230805085406
358,36047004100,0.00010372732300847593
359,36047004300,0.000119289889433665
360,36047004400,0.0001636887367822415
361,36047004500,0.00012222733423878683
362,36047004600,0.00033487016236262863
363,36047004700,0.0002462346365846318
364,36047004900,0.00016470257424044992
365,36047005000,0.00015131583876263136
366,36047005100,0.0001776308006857809
367,36047005201,0.00023090496829915197
368,36047005202,0.0001639285920657956
369,36047005300,0.00022745385604536656
370,36047005400,0.00011401041375717062
371,36047005601,0.00016863210420994947
372,36047005602,0.00026405132898287264
373,36047005800,0.00011532840681411036
374,36047005900,0.0002799733523167639
375,36047006000,0.00011730318251863463
376,36047006200,0.00011945268156071896
377,36047006300,0.00022262171315547832
378,36047006400,0.00010173430307571864
379,36047006500,8.062478911406185e-05
380,36047006600,9.865669637394326e-05
381,36047006700,0.00011632743278247757
382,36047006800,7.702720915880806e-05
383,36047006900,0.00010964432450809436
384,36047007000,0.00015555297950103333
385,36047007100,0.00010235084917934194
386,36047007200,0.00017029473872901278
387,36047007400,6.617682354397878e-05
388,36047007500,9.434037369905424e-05
389,36047007600,8.159890744354675e-05
390,36047007700,0.00010655365870727535
391,36047007800,6.989460834653839e-05
392,36047008000,8.481980523032234e-05
393,36047008200,8.859651758779235e-05
394,36047008400,0.0001128484254390834
395,36047008500,9.14175802698345e-05
396,36047008800,0.0001225189087074503
397,36047009000,0.00013142503189926338
398,36047009200,7.560891785225171e-05
399,36047009400,6.525096856186423e-05
400,36047009600,6.225101745179311e-05
401,36047009800,5.636418724739083e-05
402,36047010000,5.885917136697397e-05
403,36047010100,9.25515463961151e-05
404,36047010200,6.81408714287347e-05
405,36047010400,6.000918480581623e-05
406,36047010600,6.515807002221784e-05
407,36047010800,7.441294574586754e-05
408,36047011000,0.00015263940345631844
409,36047011200,6.0347919628003973e-05
410,36047011400,9.841538377720458e-05
411,36047011600,8.512937217486835e-05
412,36047011700,0.00014839281973813513
413,36047011800,0.00016333842996140888
414,36047011900,0.00024246534682647184
415,36047012000,0.00027936685757434473
416,36047012100,0.00022496901059754763
417,36047012200,7.310417108361715e-05
418,36047012600,0.00013875765739331127
419,36047012700,0.00012097055459284431
420,36047012801,0.00021171387771119383
421,36047012901,0.00016701153754332173
422,36047012902,0.00018599017032100407
423,36047013000,7.933861858056317e-05
424,36047013100,0.00010273458784568308
425,36047013200,0.00018776948116330574
426,36047013300,9.6789300786651e-05
427,36047013400,7.936041830398066e-05
428,36047013500,0.00011751763903224515
429,36047013600,8.575039044020984e-05
430,36047013700,0.0001189337295089015
431,36047013800,0.00011395583217013397
432,36047013900,9.925366208397587e-05
433,36047014000,0.00017539286872834497
434,36047014100,0.00011215490062873669
435,36047014200,0.00010114129930449831
436,36047014300,9.616840773529486e-05
437,36047014500,8.8080136761358e-05
438,36047014700,0.0001993969703186328
439,36047014800,0.0002647522175176176
440,36047014900,7.802892659065886e-05
441,36047015000,0.00021288071621367076
442,36047015100,9.85454777711462e-05
443,36047015200,0.00014160014618070274
444,36047015300,0.00011618249519984873
445,36047015500,0.00012110484660254929
446,36047015700,9.425273801070283e-05
447,36047015900,8.13960132672845e-05
448,36047016000,8.034685617330797e-05
449,36047016100,0.00012157441971531487
450,36047016200,0.0002047926592364196
451,36047016300,0.00012396451951934425
452,36047016400,0.0004859528314525505
453,36047016500,7.774831857807627e-05
454,36047016600,0.0001582497622719197
455,36047016700,7.574213626499894e-05
456,36047016800,0.0001995535206531607
457,36047016900,8.579811598986941e-05
458,36047017000,0.00010262120230861625
459,36047017100,9.13759955023239e-05
460,36047017200,0.00011485899554904272
461,36047017400,0.0001844473758702955
462,36047017600,0.00014676914750901853
463,36047017800,0.0001221023524438821
464,36047017900,0.00011832751409031834
465,36047018000,0.00010333717680017653
466,36047018100,0.00010511125641050609
467,36047018200,0.00010714455690468626
468,36047018300,0.0001662786428951564
469,36047018400,0.00016995315917160442
470,36047018501,0.00010970819657282856
471,36047018600,0.00015695940664171672
472,36047018700,0.00026527121366117255
473,36047018800,0.0001213595695136721
474,36047019000,7.35724089668732e-05
475,36047019100,0.00014215696573705047
476,36047019200,0.00012366841488575106
477,36047019300,9.172939232508038e-05
478,36047019400,0.00010727307429061835
479,36047019500,0.0001331583741890751
480,36047019600,8.383979315809555e-05
481,36047019700,0.00012626881365593738
482,36047019800,0.00019723775780208577
483,36047019900,0.00013263313916794166
484,36047020000,0.00015170886402314954
485,36047020100,0.0001163880365015798
486,36047020200,0.0001705558027238786
487,36047020300,0.00020488831661639954
488,36047020400,0.00017759011182115594
489,36047020500,0.00016449816502424295
490,36047020600,0.00015797857254306062
491,36047020700,9.690032236356076e-05
492,36047020800,0.00011014062919293718
493,36047021000,8.952763648727009e-05
494,36047021100,0.00037918713608715507
495,36047021200,7.298750214371616e-05
496,36047021300,0.00010299497442688466
497,36047021400,0.00015867030574427858
498,36047021500,7.255375803700503e-05
499,36047021600,8.8860855329686e-05
500,36047021700,0.0001126070335377303
501,36047021800,9.373303185226105e-05
502,36047021900,0.00010374401475607378
503,36047022000,7.709578477468811e-05
504,36047022100,9.953689306462219e-05
505,36047022200,7.897380271358682e-05
506,36047022400,7.340649410237132e-05
507,36047022600,0.00014705586871388454
508,36047022700,0.00010776277237124719
509,36047022800,0.0001120206166283456
510,36047022900,0.00011081966188264046
511,36047023000,8.588509562709886e-05
512,36047023100,0.00013579037884480462
513,36047023200,6.839491136142607e-05
514,36047023300,9.072119966859187e-05
515,36047023400,7.754697090285921e-05
516,36047023500,9.649970220608386e-05
517,36047023600,6.97716061045986e-05
518,36047023800,7.718113264029854e-05
519,36047024000,7.937592177059443e-05
520,36047024100,0.00017952575798115377
521,36047024200,0.00012325380811888342
522,36047024300,0.0001012121669056732
523,36047024400,0.0001068208208120148
524,36047024500,0.0001000651317822927
525,36047024600,0.00010505700019148838
526,36047024700,0.0001520498005437089
527,36047024800,0.00013957945248956456
528,36047024900,0.00010316191380657977
529,36047025000,0.0002090999727983049
530,36047025100,0.00011889706216562728
531,36047025200,6.989909633111172e-05
532,36047025300,0.00014801277594260264
533,36047025400,9.479491258594273e-05
534,36047025500,0.0001158963453364436
535,36047025600,0.00011328189253905742
536,36047025700,0.00019682747309621477
537,36047025800,7.973619031446483e-05
538,36047025901,0.00020984363658567562
539,36047025902,0.00016727523203929196
540,36047026000,9.953165841476427e-05
541,36047026100,8.168191073348685e-05
542,36047026200,0.0001595552365805378
543,36047026300,0.0002801676553970889
544,36047026400,7.808279682204827e-05
545,36047026500,0.00011407335698102069
546,36047026600,9.458515097681277e-05
547,36047026700,0.00010325696944168347
548,36047026800,8.206505703517394e-05
549,36047026900,0.00014600081309316268
550,36047027000,0.00013873568840998754
551,36047027100,0.00015322443845416215
552,36047027200,9.694376212045829e-05
553,36047027300,0.0001522408896214162
554,36047027400,0.00011651342176814304
555,36047027500,9.64867119785749e-05
556,36047027600,9.839865578346971e-05
557,36047027700,0.00010735729657524748
558,36047027800,0.00011067735419843847
559,36047027900,0.00011173190974561224
560,36047028000,0.00019555549726692586
561,36047028100,0.00010838354801691328
562,36047028200,0.00010691336279574958
563,36047028300,0.00010790400442575711
564,36047028400,8.546759745693649e-05
565,36047028501,0.0008167185973353466
566,36047028502,0.00019327597268319454
567,36047028600,7.211729285793803e-05
568,36047028700,0.00014669770808582513
569,36047028800,9.741439135232031e-05
570,36047028900,0.00011643283618294762
571,36047029000,9.130164123067876e-05
572,36047029100,0.00013716177060435532
573,36047029200,0.00018000856430926186
574,36047029300,0.00013878999399771224
575,36047029400,0.00011923530843930505
576,36047029500,0.00011900946089547673
577,36047029600,5.826933130251204e-05
578,36047029700,0.00013489189243738638
579,36047029800,9.210267541386948e-05
580,36047029900,0.00015125847500260047
581,36047030000,8.01074591186513e-05
582,36047030100,0.00013551708277917442
583,36047030200,7.44235967305141e-05
584,36047030300,0.00010209958004711493
585,36047030400,6.539233126948033e-05
586,36047030500,7.449108420309669e-05
587,36047030600,0.00016187952094730282
588,36047030700,0.00011720703183950257
589,36047030800,0.00016203804702530974
590,36047030900,0.0002428594400927689
591,36047031100,0.0001338975392685679
592,36047031300,8.22529730974449e-05
593,36047031400,8.446455327952976e-05
594,36047031500,6.870862652237484e-05
595,36047031701,0.0001169241514127022
596,36047031702,0.0001142770364067333
597,36047031900,0.00010407516666852853
598,36047032100,7.979042657058778e-05
599,36047032300,0.00010484837853180156
600,36047032500,6.212632798585458e-05
601,36047032600,6.033285219035286e-05
602,36047032700,0.00012757690230858824
603,36047032800,0.00012734380577763649
604,36047032900,6.286561496390876e-05
605,36047033000,0.00010701047319090082
606,36047033100,6.754992422769724e-05
607,36047033300,8.116629272411618e-05
608,36047033500,0.00011518509308382272
609,36047033600,6.427021090304124e-05
610,36047033700,8.832729089003633e-05
611,36047033900,9.462768098619978e-05
612,36047034000,0.0001962232289018755
613,36047034100,0.00019821966771332514
614,36047034200,7.565595340057453e-05
615,36047034300,9.07504428783034e-05
616,36047034500,0.0001891858799596973
617,36047034700,0.00014128037019068887
618,36047034800,0.00012737302071161722
619,36047034900,6.698997722509786e-05
620,36047035000,0.00013632234507782292
621,36047035100,8.108100650531815e-05
622,36047035200,0.00036283755389826164
623,36047035300,7.363350916925287e-05
624,36047035400,5.648417492507148e-05
625,36047035500,6.57621517818694e-05
626,36047035601,0.0001622773806005468
627,36047035602,7.455753085284328e-05
628,36047035700,0.00018680542870258036
629,36047035900,7.015184842147466e-05
630,36047036001,0.00011681492183479107
631,36047036002,9.390416419175951e-05
632,36047036100,0.0001435776469689463
633,36047036200,7.769036266202865e-05
634,36047036300,9.87878104256533e-05
635,36047036400,0.00014280690608445238
636,36047036501,0.0001681599904868902
637,36047036502,0.00026927719719295994
638,36047036600,5.8440381437664836e-05
639,36047036700,0.00023637443233692887
640,36047036900,8.010886967031773e-05
641,36047037000,7.450300353304056e-05
642,36047037100,0.00010551700782644176
643,36047037300,0.00011356396717196114
644,36047037401,7.833550928957445e-05
645,36047037402,8.102136177737968e-05
646,36047037500,0.00013467226194163214
647,36047037700,0.00011679739068366665
648,36047037900,0.0001078671548594517
649,36047038100,9.816941317568113e-05
650,36047038200,9.050819855752664e-05
651,36047038300,0.00010350585358545963
652,36047038500,0.00012107353065350631
653,36047038600,8.452618944072351e-05
654,36047038700,0.00010111326385416693
655,36047038800,8.874539482234044e-05
656,36047038900,0.00014206503802636163
657,36047039000,0.00013836576338685722
658,36047039100,0.00018432875959040204
659,36047039200,0.00011315994488648666
660,36047039300,0.00011727947719126514
661,36047039400,0.00014126723065196868
662,36047039500,0.0001229746090213287
663,36047039600,0.00016395801286634755
664,36047039700,0.0001246574338414605
665,36047039800,0.000118456073066558
666,36047039900,0.00011295057921596761
667,36047040000,0.00011026610222981656
668,36047040100,0.00012329755835193735
669,36047040200,0.00012320452186302694
670,36047040300,0.00011441151419263595
671,36047040400,0.00012265745517379964
672,36047040500,0.00026200062176603923
673,36047040600,0.00011153446295622958
674,36047040800,9.026650299695303e-05
675,36047040900,0.00010459255144738076
676,36047041000,0.0002054561680120233
677,36047041100,0.00012782538072765896
678,36047041200,0.00012330312971630365
679,36047041300,0.00011541606362356407
680,36047041401,0.0002780009443487387
681,36047041402,0.00023003916891016862
682,36047041500,0.00010584535246437254
683,36047041600,0.00014131331351193688
684,36047041700,0.00013561083879371375
685,36047041800,0.00014830874990353447
686,36047041900,0.00012269234283887433
687,36047042000,0.00017833337442818483
688,36047042100,0.00010512705003833945
689,36047042200,0.0001018498090838803
690,36047042300,0.0001001985679828947
691,36047042400,9.594995169992363e-05
692,36047042500,0.000146076598840565
693,36047042600,8.20390536855851e-05
694,36047042700,8.025392946073213e-05
695,36047042800,8.883392393389739e-05
696,36047042900,8.198048097328832e-05
697,36047043000,0.00012554385882400528
698,36047043100,8.191564383759015e-05
699,36047043200,7.251377925068122e-05
700,36047043300,0.00011258059184125516
701,36047043400,9.626289474749733e-05
702,36047043500,9.30919951703956e-05
703,36047043600,8.237765625633729e-05
704,36047043700,8.587447097544664e-05
705,36047043800,0.0001483727241833213
706,36047043900,0.00010421894720806823
707,36047044000,0.00012192190722021737
708,36047044100,7.08610107678592e-05
709,36047044200,0.00013292217844341608
710,36047044300,7.217309149071529e-05
711,36047044400,0.0001074290687118936
712,36047044500,8.75447251716995e-05
713,36047044600,0.00018368167646099425
714,36047044700,0.00017759804609124286
715,36047044800,0.00018356087925924355
716,36047044900,0.00011848909485213648
717,36047045000,0.0005900333738477185
718,36047045200,0.00013111933784631905
719,36047045300,0.00019516355711748272
720,36047045400,0.0001754769968233807
721,36047045600,0.00015839402083072561
722,36047045800,0.0002573530532296695
723,36047046000,9.378675638662e-05
724,36047046201,0.00013432021073678794
725,36047046202,0.00018869855501472106
726,36047046400,0.00012395335236347422
727,36047046800,0.0002082867955465395
728,36047047000,0.00012148755649731258
729,36047047200,0.00011036721992507489
730,36047047400,0.00011306133816757327
731,36047047600,9.461230678395327e-05
732,36047047700,0.0001058541528131433
733,36047047800,7.010570559730332e-05
734,36047048000,0.0001117212321860836
735,36047048100,0.00013583776015931232
736,36047048200,6.47793380508949e-05
737,36047048400,6.768968206954488e-05
738,36047048500,0.00016517089435024644
739,36047048600,9.521210817455868e-05
740,36047048800,8.708624643842366e-05
741,36047048900,0.00013788287774838516
742,36047049000,5.99520870978413e-05
743,36047049100,6.541733611957231e-05
744,36047049200,9.874214695427772e-05
745,36047049300,6.455156985247888e-05
746,36047049400,6.803841651902934e-05
747,36047049500,0.00014441208100941514
748,36047049600,7.543421784589942e-05
749,36047049700,0.00015258644645957647
750,36047049800,7.850930158343683e-05
751,36047049900,0.0002132745149726818
752,36047050000,0.00011001138256185328
753,36047050100,0.00012052886897934673
754,36047050202,0.00016843938294884984
755,36047050300,0.0001454855426154053
756,36047050400,7.685600263793478e-05
757,36047050500,0.00010728002762021693
758,36047050600,6.388328178048948e-05
759,36047050700,0.0001764921564413737
760,36047050801,7.893107861992671e-05
761,36047050803,0.00015039623128186157
762,36047050804,6.311843498507136e-05
763,36047050900,0.00010101682382278717
764,36047051001,8.67436614861747e-05
765,36047051002,7.221226272310214e-05
766,36047051100,0.00010733990464826046
767,36047051200,6.632778558103581e-05
768,36047051300,8.753774589940425e-05
769,36047051400,5.1583916673481266e-05
770,36047051500,0.00039008971873187874
771,36047051601,5.883753696125929e-05
772,36047051602,8.326600524722797e-05
773,36047051700,0.0003104986456977587
774,36047051800,0.00010943168475986645
775,36047051900,0.0001160655562954677
776,36047052000,0.000100934538533185
777,36047052300,7.508757938537432e-05
778,36047052500,0.0001133939261535434
779,36047052600,8.660061572045049e-05
780,36047052700,6.0545836577329184e-05
781,36047052800,0.0002113196625244929
782,36047052900,0.00010087630771215105
783,36047053000,9.552125611577417e-05
784,36047053100,5.73779869627524e-05
785,36047053200,0.00014112830355208141
786,36047053300,5.7951044637287174e-05
787,36047053400,8.364783556608164e-05
788,36047053500,8.702212618346284e-05
789,36047053700,9.822465507480985e-05
790,36047053800,8.092709482714129e-05
791,36047053900,0.00011818532091222871
792,36047054200,7.480670351894875e-05
793,36047054300,0.0006672259478510444
794,36047054400,0.00011554632835220069
795,36047054500,5.0157444257774e-05
796,36047054600,7.237915384013556e-05
797,36047054700,7.39953269451031e-05
798,36047054800,0.0001504891003466927
