,GeoID,BE_nodeD
198,36005027300,1148.857142857143
199,36005027401,585.2592592592592
200,36005027402,417.11538461538464
201,36005027600,837.8181818181819
202,36005027700,1091.7857142857142
203,36005027900,1041.3846153846155
204,36005028100,908.375
205,36005028300,1105.6666666666667
206,36005028400,1201.1785714285713
207,36005028500,1105.9285714285713
208,36005028600,1383.0
209,36005028700,1195.6666666666667
210,36005028800,1073.8461538461538
211,36005028900,1205.8666666666666
212,36005029301,816.8888888888889
213,36005029302,1039.9583333333333
214,36005029500,1199.2666666666667
215,36005029600,1113.0869565217392
216,36005029700,1130.4736842105262
217,36005030000,955.6923076923077
218,36005030100,867.1666666666666
219,36005030200,990.0
220,36005030701,1086.3125
221,36005030900,820.2916666666666
222,36005031000,1187.1351351351352
223,36005031200,1077.5
224,36005031400,1055.5714285714287
225,36005031600,1043.9166666666667
226,36005031800,1002.4666666666667
227,36005031900,324.0
228,36005032300,726.4705882352941
229,36005032400,1063.0
230,36005032600,1053.7727272727273
231,36005032800,1015.9230769230769
232,36005033000,1055.4375
233,36005033201,1176.625
234,36005033202,1155.3333333333333
235,36005033400,1240.4468085106382
236,36005033500,1133.6969696969697
237,36005033600,1104.625
238,36005033700,596.5833333333334
239,36005033800,999.9166666666666
240,36005034000,978.8461538461538
241,36005034200,954.6
242,36005034300,417.8
243,36005034400,948.7692307692307
244,36005034500,625.2857142857143
245,36005034800,852.3703703703703
246,36005035000,891.2941176470588
247,36005035100,975.4705882352941
248,36005035600,1342.3684210526317
249,36005035800,1282.3809523809523
250,36005035900,1440.0555555555557
251,36005036000,1084.0555555555557
252,36005036100,1341.5
253,36005036300,1145.4615384615386
254,36005036400,832.9230769230769
255,36005036501,1149.2222222222222
256,36005036502,1295.375
257,36005036700,1295.2857142857142
258,36005036800,834.3
259,36005036901,1311.0
260,36005036902,1270.6
261,36005037000,880.3636363636364
262,36005037100,1181.5
263,36005037200,897.6666666666666
264,36005037300,1259.642857142857
265,36005037400,891.1428571428571
266,36005037504,1297.1052631578948
267,36005037600,877.75
268,36005037800,771.4615384615385
269,36005037900,1202.25
270,36005038000,797.5625
271,36005038100,1220.6
272,36005038200,850.9166666666666
273,36005038301,1432.857142857143
274,36005038302,1442.7
275,36005038500,1483.4074074074074
276,36005038600,922.9333333333333
277,36005038700,1535.0666666666666
278,36005038800,896.25
279,36005038900,1507.2631578947369
280,36005039000,754.375
281,36005039100,1394.1
282,36005039200,720.8
283,36005039300,1299.3636363636363
284,36005039400,716.5714285714286
285,36005039500,1253.875
286,36005039600,801.5833333333334
287,36005039700,1538.625
288,36005039800,893.7272727272727
289,36005039901,1583.4166666666667
290,36005039902,1522.6
291,36005040100,1385.888888888889
292,36005040302,1450.0
293,36005040303,1335.6
294,36005040304,1411.0
295,36005040400,778.4
296,36005040501,1493.6666666666667
297,36005040502,1508.7
298,36005040600,758.6
299,36005040701,1286.25
300,36005040702,1455.6923076923076
301,36005040800,640.2222222222222
302,36005040900,1013.5454545454545
303,36005041100,970.625
304,36005041300,1070.8666666666666
305,36005041400,322.4166666666667
306,36005041500,1449.1
307,36005041800,550.6470588235294
308,36005041900,912.0454545454545
309,36005042000,617.0
310,36005042100,821.8461538461538
311,36005042200,722.75
312,36005042300,900.0
313,36005042400,716.75
314,36005042500,1259.3333333333333
315,36005042600,675.8620689655172
316,36005042800,573.2
317,36005042901,935.1428571428571
318,36005042902,882.0
319,36005043000,678.1875
320,36005043100,799.6666666666666
321,36005043400,534.0
322,36005043500,497.2432432432432
323,36005043600,505.09090909090907
324,36005044200,218.04166666666666
325,36005044400,329.4375
326,36005044800,496.72727272727275
327,36005044901,489.92857142857144
328,36005044902,448.3
329,36005045101,534.8333333333334
330,36005045102,435.875
331,36005045600,340.7826086956522
332,36005045800,789.2
333,36005046000,1098.0
334,36005046201,1396.0
335,36005046202,1452.267857142857
336,36005048400,1121.6571428571428
337,36005050400,424.7857142857143
338,36005051600,173.2625
339,36047000100,1730.7931034482758
340,36047000200,645.5
341,36047000301,1262.095238095238
342,36047000501,1196.1666666666667
343,36047000502,1272.6666666666667
344,36047000700,1017.0833333333334
345,36047000900,1300.1818181818182
346,36047001100,1418.5
347,36047001300,1325.7272727272727
348,36047001500,1247.6216216216217
349,36047001800,834.2115384615385
350,36047002000,690.0
351,36047002100,1727.125
352,36047002200,751.2
353,36047002300,1263.0
354,36047002901,1176.1176470588234
355,36047003000,695.3
356,36047003100,1253.5
357,36047003300,1181.2857142857142
358,36047003400,545.1666666666666
359,36047003500,1081.0
360,36047003600,668.4444444444445
361,36047003700,1246.3333333333333
362,36047003800,476.7142857142857
363,36047003900,1024.8181818181818
364,36047004100,1112.7
365,36047004300,1199.4615384615386
366,36047004400,492.23809523809524
367,36047004500,970.9230769230769
368,36047004600,480.8333333333333
369,36047004700,689.0714285714286
370,36047004900,777.2222222222222
371,36047005000,440.46153846153845
372,36047005100,801.3333333333334
373,36047005201,433.2857142857143
374,36047005202,405.22222222222223
375,36047005300,801.3684210526316
376,36047005400,458.2307692307692
377,36047005601,440.72727272727275
378,36047005602,401.375
379,36047005800,561.4545454545455
380,36047005900,923.9777777777778
381,36047006000,606.4444444444445
382,36047006200,634.625
383,36047006300,926.2
384,36047006400,737.1
385,36047006500,1087.2380952380952
386,36047006600,763.875
387,36047006700,916.7
388,36047006800,828.4
389,36047006900,1025.8
390,36047007000,826.1818181818181
391,36047007100,981.4444444444445
392,36047007200,833.5714285714286
393,36047007400,818.75
394,36047007500,1054.0
395,36047007600,806.5
396,36047007700,1170.5
397,36047007800,734.625
398,36047008000,706.0
399,36047008200,760.125
400,36047008400,862.0769230769231
401,36047008500,975.4375
402,36047008600,861.0
403,36047008800,960.0
404,36047009000,969.375
405,36047009200,811.0
406,36047009400,686.75
407,36047009600,737.125
408,36047009800,718.75
409,36047010000,776.625
410,36047010100,1175.6666666666667
411,36047010200,822.75
412,36047010400,661.125
413,36047010600,648.875
414,36047010800,622.25
415,36047011000,887.7272727272727
416,36047011200,700.7142857142857
417,36047011400,577.75
418,36047011600,604.625
419,36047011700,1312.5384615384614
420,36047011800,713.3636363636364
421,36047011900,1108.0666666666666
422,36047012000,676.3076923076923
423,36047012100,1210.75
424,36047012200,867.3636363636364
425,36047012600,824.3157894736842
426,36047012700,978.3
427,36047012801,654.0
428,36047012901,1056.909090909091
429,36047012902,1102.5
430,36047013000,814.9
431,36047013100,1121.125
432,36047013200,668.8181818181819
433,36047013300,1124.75
434,36047013400,730.2962962962963
435,36047013500,1281.25
436,36047013600,696.3076923076923
437,36047013700,1383.0
438,36047013800,642.75
439,36047013900,1461.125
440,36047014000,580.3333333333334
441,36047014100,1525.125
442,36047014200,608.4090909090909
443,36047014300,1493.8666666666666
444,36047014500,1459.5833333333333
445,36047014700,1566.3333333333333
446,36047014800,617.4285714285714
447,36047014900,1567.1333333333334
448,36047015000,648.1428571428571
449,36047015100,1483.5
450,36047015200,611.3846153846154
451,36047015300,1548.875
452,36047015400,556.6666666666666
453,36047015500,1430.25
454,36047015700,1374.1
455,36047015900,1421.5294117647059
456,36047016000,624.421052631579
457,36047016100,1204.7692307692307
458,36047016200,469.05882352941177
459,36047016300,1280.0
460,36047016400,420.5405405405405
461,36047016500,1568.7
462,36047016600,575.1428571428571
463,36047016700,1615.0
464,36047016800,568.2727272727273
465,36047016900,1594.5
466,36047017000,710.4545454545455
467,36047017100,1654.875
468,36047017200,705.5454545454545
469,36047017400,711.25
470,36047017500,1400.0
471,36047017600,716.2222222222222
472,36047017700,1601.9166666666667
473,36047017800,780.1428571428571
474,36047017900,1139.8333333333333
475,36047018000,742.25
476,36047018100,1171.6363636363637
477,36047018200,602.9090909090909
478,36047018300,1153.5
479,36047018400,618.625
480,36047018501,1206.6666666666667
481,36047018600,581.3333333333334
482,36047018700,1137.7777777777778
483,36047018800,606.5454545454545
484,36047019000,599.0714285714286
485,36047019100,994.1071428571429
486,36047019200,617.1875
487,36047019300,1015.4444444444445
488,36047019400,612.9
489,36047019500,1119.375
490,36047019600,653.7
491,36047019700,1113.9166666666667
492,36047019800,664.7142857142857
493,36047019900,1161.25
494,36047020000,703.8571428571429
495,36047020100,1157.2
496,36047020200,715.5714285714286
497,36047020300,1360.6666666666667
498,36047020400,661.0
499,36047020500,1462.7777777777778
500,36047020600,649.625
501,36047020700,1537.5
502,36047020800,697.25
503,36047021000,673.3333333333334
504,36047021100,1149.7777777777778
505,36047021200,670.0833333333334
506,36047021300,1577.1333333333334
507,36047021400,644.6923076923077
508,36047021500,1645.8333333333333
509,36047021600,589.5555555555555
510,36047021700,1616.5
511,36047021800,548.3333333333334
512,36047021900,1498.0
513,36047022000,539.2941176470588
