GeoID,SE_Unemploy,SE_Insurance,SE_Poverty,SE_English,E_Advance,E_PreS,NE_Tem,NE_Ozone,NE_PM25,N_HFood,N_TreeD,N_LandUseMix,T_WalkVSDrive,T_Transit,T_NodeD,MH,PH
36047016200,9.8,96.3,9.5,7.9,44.7,56.3,91.52254612546128,41.5426549019608,8.8219901369863,0.0,6.179612292378446,0.4531110788281765,0.0002047926592364,0.0111600836299937,469.05882352941177,88.0,89.3
36047016300,3.2,93.6,11.3,5.7,80.9,67.5,92.5280000000001,41.4580320261438,9.06765835616438,0.0,5.279811587123613,0.6315499687730454,0.0001239645195193,0.029660409800831,1280.0,89.7,92.6
36047016500,2.6,98.2,6.1,1.0,88.3,87.3,90.8888516746412,41.4428496732026,9.055958904109588,0.0,8.905312210855602,0.389876955465723,7.774831857807627e-05,0.0106788562536471,1568.7,91.3,93.3
36047016600,2.7,98.1,1.4,11.2,48.9,47.8,95.49256756756766,41.5032712418301,8.8353295890411,0.0,6.579053301976791,0.4244827978232955,0.0001582497622719,0.0164781794213557,575.1428571428571,89.3,90.3
36047016700,2.4,97.3,2.9,1.4,85.4,61.5,90.52999999999996,41.4429189542484,9.02982575342466,0.0001643537045563,8.48134756446138,0.3405718146793267,7.574213626499894e-05,0.0082171434047242,1615.0,91.0,93.8
36047016800,1.2,99.4,4.8,30.2,42.8,25.4,91.88147540983618,41.5068594771242,8.76834794520548,0.0920111835598227,5.66249427763726,0.0472196116413035,0.0001995535206531,0.011198073449729,568.2727272727273,88.8,89.3
36047016900,3.5,99.1,8.1,9.7,72.1,63.0,92.17165217391307,41.43860261437911,9.00799643835616,0.0969841073734939,8.259083797888078,0.444745694708126,8.579811598986941e-05,0.0075235342079905,1594.5,89.8,92.2
36047017000,4.9,91.0,9.6,29.2,34.5,69.6,92.683275862069,41.494077124183,8.78887178082192,0.0,3.117366755538309,0.4885691638362786,0.0001026212023086,0.0094987986813432,710.4545454545455,87.9,88.5
36047017100,3.3,96.6,5.5,2.3,75.6,94.7,90.9538461538462,41.4263862745098,8.99862712328767,0.3375083018102371,8.839492805718997,0.3548271241946885,9.13759955023239e-05,0.0090190717524673,1654.875,90.6,92.9
36047017200,6.3,92.2,8.2,31.6,38.2,26.3,94.66191304347834,41.4826202614379,8.77943123287671,0.0,2.7712099894256617,0.4070207112203655,0.000114858995549,0.0113209888030768,705.5454545454545,88.3,89.2
36047017400,5.4,97.3,6.3,28.3,34.3,82.1,89.93652173913047,41.4870725490196,8.75236575342466,0.0108672031885964,8.300661849831407,0.237500322182604,0.0001844473758702,0.0137339654210819,711.25,88.0,88.8
36047017600,8.7,90.8,15.4,36.1,30.6,52.7,90.7310810810811,41.4730032679739,8.74703150684931,0.0,6.638871867718207,0.3278258569498293,0.000146769147509,0.0125877511498426,716.2222222222222,86.8,87.6
36047017800,5.0,85.4,11.7,42.5,27.0,52.0,95.07630434782617,41.4775470588235,8.76692794520548,0.0,4.096361851925642,0.6979097886117636,0.0001221023524438,0.0146406388642413,780.1428571428571,87.0,87.5
36047017900,9.9,96.1,20.1,6.6,51.2,100.0,93.56966101694918,41.4498444444444,9.08501780821918,0.0,9.401768663616236,0.4619670374744467,0.0001183275140903,0.0295943708609271,1139.8333333333333,87.8,88.6
36047018000,4.9,85.6,12.9,30.2,31.2,0.0,93.5186734693878,41.4806594771242,8.77558794520548,0.0,4.112232554504395,0.525048431451751,0.0001033371768001,0.010961478233636,742.25,86.4,87.8
36047018100,5.4,96.7,4.9,2.5,77.7,100.0,90.21105263157908,41.4669130718954,9.09708219178082,0.0,9.316982165760558,0.4972382440163074,0.0001051112564105,0.0281088322246858,1171.6363636363635,89.6,93.2
36047018200,5.4,91.5,14.1,42.9,26.1,15.1,93.4928729281768,41.4600104575163,8.79456465753425,0.0,3.448313948590091,0.409257725746034,0.0001071445569046,0.0133934986922656,602.9090909090909,86.5,87.4
36047018300,5.0,96.7,11.0,2.8,82.7,77.3,91.94417218543046,41.4811352941176,9.10562164383562,0.0,9.196653495853235,0.602101909446402,0.0001662786428951,0.04165,1153.5,89.7,93.8
36047018400,6.2,96.1,10.8,26.9,33.3,70.4,93.62444444444448,41.4728006535948,8.80214438356164,0.0,4.222715339356657,0.4410909321709595,0.0001699531591716,0.0194805194805194,618.625,88.0,88.4
36047018501,16.7,96.0,41.3,10.6,18.3,76.4,93.84741935483872,41.4941575163399,9.120351232876708,0.0,3.9188395980200585,0.1977304951863965,0.0001097081965728,0.0282060215428388,1206.6666666666667,80.1,80.3
36047018600,4.0,90.7,14.1,30.4,32.9,86.4,95.16228346456695,41.4672176470588,8.81301315068493,0.0,3.615530367236884,0.2539229724979684,0.0001569594066417,0.0178907721280602,581.3333333333334,87.0,87.6
36047018700,3.5,92.9,15.1,2.7,58.8,73.3,93.28225806451616,41.4828660130719,9.11010684931507,0.0,7.357281316950775,0.582645527724341,0.0002652712136611,0.0533112843530986,1137.7777777777778,88.1,92.4
36047018800,3.8,97.4,10.4,32.9,27.9,75.0,95.33181818181816,41.4723450980392,8.80910575342466,0.0,3.880350915544448,0.402757357670281,0.0001213595695136,0.015599173553719,606.5454545454545,87.4,88.4
36047019000,11.5,89.2,14.6,35.5,34.0,61.3,93.9138983050848,41.4645954248366,8.83505945205479,0.0,4.010465761081113,0.500441633448532,7.35724089668732e-05,0.0080958355738782,599.0714285714286,86.4,87.5
36047019100,1.9,96.4,20.8,2.3,73.2,69.6,94.8056890459364,41.4994607843137,9.10201726027397,0.0,5.378019546354029,0.6646279069722586,0.000142156965737,0.023921832884097,994.1071428571428,87.8,92.2
36047019200,4.9,90.2,21.2,37.9,18.9,95.0,96.65284360189584,41.4611294117647,8.86850438356164,0.0,2.494690905347155,0.7896134375749826,0.0001236684148857,0.0144074675324675,617.1875,84.1,85.9
36047019300,9.7,96.1,23.4,3.2,46.1,100.0,93.80198675496696,41.482939869281,9.08748493150685,0.0,5.146454872399279,0.432946672307556,9.172939232508038e-05,0.0126944641870015,1015.4444444444443,84.8,89.2
36047019400,7.6,86.3,24.7,44.3,22.7,44.6,93.91954314720816,41.4731673202614,8.85706383561644,0.0,3.879134756134418,0.4818933080295906,0.0001072730742906,0.011679273827534,612.9,85.0,85.0
36047019500,4.7,97.9,8.6,0.7,75.0,86.3,93.11840000000004,41.479143137254894,9.099785205479447,0.0,8.209492567008942,0.3980008595446747,0.000133158374189,0.0247697563874034,1119.375,90.2,92.9
36047019600,7.2,83.6,23.3,39.7,21.1,86.3,92.76714285714291,41.4696,8.85151534246575,0.0,4.1684502712000375,0.5224185567335927,8.383979315809555e-05,0.0088674477371927,653.7,85.2,85.2
36047019700,7.0,97.6,6.8,2.4,74.0,93.1,91.98619047619054,41.4840522875817,9.08863095890411,0.0,9.173926151250171,0.430902997815058,0.0001262688136559,0.0291025254049703,1113.9166666666667,90.2,92.9
36047019800,1.7,95.6,10.3,22.0,33.7,100.0,95.59134228187918,41.4611758169935,8.83006493150685,0.0,4.115097034204898,0.5700672366415931,0.000197237757802,0.0236696323652845,664.7142857142857,87.3,88.4
36047019900,5.6,97.6,13.3,5.6,71.7,59.5,93.46228571428584,41.4653960784314,9.08064657534246,0.0,7.11793820787403,0.4848891760162502,0.0001326331391679,0.0349948787982246,1161.25,89.0,92.4
36047020000,6.1,89.8,16.2,28.4,23.8,79.7,95.2335135135136,41.48178888888889,8.83466109589041,0.0,4.651344680202017,0.538609499194425,0.0001517088640231,0.0160201829076001,703.8571428571429,85.4,86.6
36047020100,5.5,94.9,7.0,0.7,69.0,68.9,92.32020408163272,41.4684026143791,9.08305726027397,0.0,7.672647850626749,0.3600875487631685,0.0001163880365015,0.0302543116047939,1157.2,89.4,93.3
36047020200,7.1,96.3,9.9,22.5,38.3,83.3,94.68855263157896,41.4837555555556,8.84183643835616,0.0,5.372395510828311,0.3488856857079195,0.0001705558027238,0.0186003964018905,715.5714285714286,88.5,89.4
36047020300,6.9,97.5,11.1,5.6,61.8,100.0,94.74294117647057,41.457460784313696,9.067498904109588,0.0,6.481666747855147,0.5878110782137085,0.0002048883166163,0.0600405945131932,1360.6666666666667,88.3,91.9
36047020400,5.7,94.6,8.4,18.3,34.4,37.9,95.41760000000004,41.4851751633987,8.85527232876712,0.0,5.524010173294318,0.205474100880556,0.0001775901118211,0.0201572432251589,661.0,88.3,89.0
36047020500,4.1,98.6,8.7,3.4,76.0,77.0,93.13659090909096,41.4402581699346,9.061479178082188,0.0,7.222116120349507,0.576437444081325,0.0001644981650242,0.0350569281310472,1462.7777777777778,89.3,93.3
36047020600,3.4,93.6,8.6,24.5,44.6,31.0,94.59190476190476,41.4868549019608,8.86611342465753,0.0,4.500027347175243,0.543168851641708,0.000157978572543,0.0161599099099099,649.625,87.9,89.1
