,N_TreeD,GeoID
1427,5.063712483924865,36047069602
1824,2.1666267473996697,36047069800
1041,4.862040263826969,36047070000
1926,6.000161397988569,36047070201
1927,0.1271042440450068,36047070202
1928,2.3470821460301523,36047070600
620,4.223231687179976,36047072000
621,4.954615586541922,36047072200
920,4.779247443026331,36047072400
1039,3.278455319140799,36047072600
179,4.5989921246060295,36047072800
1876,4.747008821932244,36047073000
1903,4.692578436346849,36047073200
121,6.025088237779019,36047073400
1904,3.469720384377492,36047073600
1560,4.778228701984602,36047073800
180,3.83789738528773,36047074000
1161,4.690073366200083,36047074200
1561,6.625896963012386,36047074400
1859,5.78784958939316,36047074600
181,7.014152412165816,36047074800
182,5.3671209226427505,36047075000
183,6.332736563362326,36047075200
184,7.325447654046568,36047075400
1860,7.67271284401716,36047075600
592,8.141260427105902,36047075800
185,5.8168064955951495,36047076000
186,5.810655248988223,36047076200
187,7.234155653682252,36047076400
511,6.62741696130906,36047076600
188,5.588967083807629,36047076800
847,6.085135072847987,36047077000
846,3.953679439535727,36047077200
1151,3.8735875858347946,36047077400
779,3.4491833277330204,36047077600
785,3.8617613934070825,36047078000
793,6.661306933885276,36047078200
189,4.351464876616605,36047078400
1062,4.440783579788144,36047078600
1440,5.027830018443054,36047078800
1449,6.502180046895237,36047079000
190,5.02414840254469,36047079200
826,4.0064186768403225,36047079400
191,5.4983396390263515,36047079601
790,4.675090376952793,36047079602
686,6.889994524228677,36047079801
697,4.37426222971001,36047079802
192,7.270263166537957,36047080000
591,7.295987488175674,36047080200
193,5.224956202690536,36047080400
1837,6.32655199301438,36047080600
985,1.583869138167445,36047080800
1681,4.958290012476714,36047081000
194,4.042231212933419,36047081400
933,3.1771695589985214,36047081600
195,3.716373593956062,36047081800
791,3.512214867745492,36047082000
792,3.861569066919048,36047082200
1573,5.116357954175981,36047082400
799,6.4440311222336275,36047082600
1406,5.962128994650804,36047082800
1564,4.993952532717595,36047083000
196,6.366273390693409,36047083200
482,5.397815965114963,36047083400
198,3.0711982248713796,36047083600
199,3.9515023006495396,36047083800
200,4.3068325034568415,36047084000
1848,4.115194005992748,36047084600
201,5.121777929277593,36047084800
202,4.700998164964896,36047085000
968,1.0894394387154986,36047085200
483,5.532266308345698,36047085400
1574,4.457152957805075,36047085600
967,3.5816529135014954,36047085800
969,3.7544423877441653,36047086000
203,5.16810063039075,36047086200
204,6.152906675908218,36047086400
1587,6.8020582826634035,36047086600
205,4.9136840186922015,36047086800
206,7.301782865283246,36047087000
917,4.8695959644242555,36047087200
918,4.276595163160811,36047087401
800,4.211078444946956,36047087600
207,5.212594793790225,36047087800
1588,4.149286656422598,36047088000
953,4.499284349283162,36047088200
941,6.396714672726605,36047088400
1278,5.041733664782953,36047088600
1279,5.007989777837707,36047088800
208,4.271049677350072,36047089000
1934,4.666169381733891,36047089200
942,6.251549120923099,36047089400
209,5.560503115015525,36047089600
210,6.738244992972162,36047089800
1947,6.30669259156929,36047090000
211,5.819035788318651,36047090200
1494,3.9886503132870654,36047090600
507,6.612751458046073,36047090800
2134,4.143218768276789,36047091000
2135,3.532284450101046,36047091200
212,5.517522006255692,36047091600
1092,8.669439857758833,36047091800
1093,5.015215815227874,36047092000
1846,5.669759492811523,36047092200
213,6.174364520233819,36047092400
214,2.2911303139123222,36047092800
215,4.1467477355546,36047093000
1849,1.6740250256377667,36047093200
616,5.076891500554607,36047093400
988,4.583410248601463,36047093600
989,6.203414649504686,36047093800
1850,3.256455910086413,36047094401
921,2.4602165814865926,36047094402
617,5.642515899770189,36047094600
1034,4.28570978738496,36047095000
216,6.470097962268646,36047095400
928,6.011649020191534,36047095600
1589,3.970416920276947,36047095800
1590,0.7810337387086319,36047096000
855,1.6328433684273513,36047096200
217,4.697935582110424,36047096400
218,5.6716030124556776,36047096600
219,4.916089465367029,36047096800
220,3.9367808173550367,36047097000
462,3.115929608269257,36047097400
494,2.678804424993138,36047098200
221,4.159545285400487,36047098400
222,5.607943147482103,36047098600
929,4.098040603521669,36047098800
930,4.103601593334645,36047099000
223,4.569563647058159,36047099200
224,2.372806456780129,36047099400
225,4.650615608026242,36047099600
1332,2.8593691697090926,36047099800
226,3.615944314896072,36047100400
138,3.645201253856106,36047100600
227,3.4242867277222198,36047100800
228,4.510928442213738,36047101000
932,5.084262079044494,36047101200
229,6.345825689080263,36047101400
230,7.091646164951989,36047101600
960,5.380107802527921,36047101800
231,7.2385555869043126,36047102000
559,4.821810365761068,36047102200
232,4.779604940939307,36047102400
233,4.647950307124102,36047102600
1333,4.202984252956432,36047102800
1305,1.4995791045605555,36047103400
1469,2.138930251008296,36047105801
961,3.643410808867042,36047105804
1778,1.604533446195082,36047107000
1594,4.85201144109113,36047107800
1847,1.7677305074291296,36047109800
922,5.765976965342708,36047110400
1468,1.1591827630415448,36047110600
234,0.7554295727661384,36047111000
1913,5.315419492925541,36047111600
509,6.761868573862162,36047111800
927,8.30501869702662,36047112000
923,6.981072384356946,36047112200
235,8.783273167080607,36047112400
236,8.262955655504031,36047112600
237,7.095971992700199,36047112800
238,8.539618744154476,36047113000
1091,5.9256603874774,36047113200
239,6.199497704665917,36047113400
1754,4.203332211358878,36047114201
2026,4.1300896972781285,36047114202
1858,5.678731420646825,36047114400
240,7.355888614067127,36047114600
1605,7.927744731232959,36047115000
241,7.161541526945838,36047115200
242,7.2644712775574085,36047115600
1157,9.818245650982414,36047115800
243,9.781961551403741,36047116000
1606,7.6182940656152836,36047116200
244,6.307447283307949,36047116400
1602,5.433089016955543,36047116600
914,4.723633479886586,36047116800
245,5.925835989100614,36047117000
246,5.546776313202225,36047117201
247,6.209068020461501,36047117202
541,6.3200421361109775,36047117400
542,6.241874429700471,36047117601
470,4.614859965223079,36047117602
1271,3.819692988008501,36047117800
1409,2.1992504020609633,36047118000
650,5.123424022947213,36047118201
2008,5.4048310260207515,36047118202
1027,5.276244200246224,36047118400
1610,6.094605043497485,36047118600
1519,6.543699347121498,36047118800
1415,4.200217469220481,36047119000
1425,5.346558372571605,36047119200
248,8.115381896812568,36047119400
1028,7.558903408505877,36047119600
1863,3.8896698467790123,36047119800
1011,8.986676411250535,36047120000
1600,5.069333708965179,36047120200
1466,5.315474540630331,36047120800
1921,3.6678162623531625,36047121000
1463,1.141757189562616,36047121400
1999,3.1819782869921744,36047122000
1158,3.8152401764812844,36047123700
569,6.907640877801747,36047150200
1006,6.504874066443259,36047152200
1805,4.121638754629078,36061000201
1776,10.038821843442284,36061000202
1806,4.047848881034874,36061000600
1939,4.517697706331191,36061000700
1140,7.269596429223313,36061000800
1143,3.141597910307135,36061000900
1584,7.529334207989462,36061001001
2136,5.558218742102096,36061001002
1740,5.502833711901881,36061001200
1129,1.5359910289016891,36061001300
1807,13.118439968119473,36061001401
1823,4.369477346443303,36061001402
2152,4.057034324575653,36061001501
2153,1.3193840573296907,36061001502
486,9.128151705535098,36061001600
1834,9.368222882219143,36061001800
1180,6.809950564328851,36061002000
1103,4.342679652994084,36061002100
2137,6.0076756024680495,36061002201
936,12.911000729486293,36061002202
1893,7.97537419041513,36061002400
1121,6.6880931678089075,36061002500
1181,14.733527484691384,36061002601
1203,15.238185718601988,36061002602
1168,10.084291776971904,36061002700
1359,8.519199955328078,36061002800
1169,4.832052622247791,36061002900
480,9.19950545417287,36061003001
1192,7.613050695152205,36061003002
934,8.973628168535301,36061003100
1204,12.626753141292799,36061003200
1205,2.570206736958754,36061003300
1356,10.49423807216738,36061003400
1109,10.60422392566003,36061003601
1193,11.965658510305914,36061003602
1294,6.529024535755087,36061003700
2035,6.613781897048863,36061003800
1881,7.8016152418240825,36061003900
1234,6.575906239934616,36061004000
1707,2.094829194077444,36061004100
1715,4.728617870154523,36061004200
1110,6.4298801592582215,36061004300
2039,2.912258244767037,36061004400
1166,1.8125504720179708,36061004500
1291,3.7919721490186884,36061004700
1481,10.00074924676106,36061004800
1295,4.774504296032003,36061004900
1714,8.304379589524014,36061005000
1216,5.854616260704875,36061005200
1217,2.431696136370022,36061005400
560,5.272123059593695,36061005501
2027,3.7847262513497486,36061005502
1335,10.807357635623282,36061005600
1716,1.6528534433834936,36061005700
1336,2.0161527725420307,36061005800
1111,6.131696698345552,36061005900
2097,6.209215328054803,36061006000
1235,4.360263246819608,36061006100
2099,2.370392906776002,36061006200
1119,6.108455381834542,36061006300
1694,6.530370535407535,36061006400
1347,14.671626152096877,36061006500
1185,10.771164609639925,36061006600
1348,10.884696604100892,36061006700
1187,4.407683213134021,36061006800
1236,5.355234863864393,36061006900
647,6.572651227254623,36061007000
1246,8.585598639760004,36061007100
668,6.705361872585204,36061007200
1349,10.35983621501443,36061007300
669,3.105766036809882,36061007400
958,9.087832414307991,36061007500
885,1.67402704368582,36061007600
1241,12.613970172254215,36061007700
1810,8.383451621354611,36061007800
1052,6.167252788279535,36061007900
1290,6.970626512992312,36061008000
1242,5.5729683083202906,36061008100
729,4.434078716074441,36061008200
990,4.976925974652702,36061008300
832,5.612372234523374,36061008400
1812,6.137329013010222,36061008601
1759,0.447225524012792,36061008602
1760,10.11291716973377,36061008603
1215,5.038852076386542,36061008700
2019,8.125097194175975,36061008800
943,8.3079679033001,36061008900
629,9.872141468374977,36061009000
1719,4.227063110015695,36061009100
2020,2.4469242562220903,36061009200
944,5.71190538359111,36061009300
997,1.5874836262832956,36061009400
1720,2.4942909890593987,36061009500
998,1.961862445868315,36061009600
1276,5.337945565938215,36061009700
1,6.856184280662374,36061009800
1197,3.835734219667895,36061009900
1451,4.332857803166201,36061010000
950,0.6448632616508387,36061010100
2,2.176838221874013,36061010200
1142,1.834429681164625,36061010300
3,3.9247445129271212,36061010400
552,8.140965314631908,36061010601
691,6.706327858074432,36061010602
1452,7.008748647586556,36061010800
539,0.7830536272909067,36061010900
692,7.377132013643504,36061011000
945,5.2114855746716895,36061011100
999,2.2895135895404395,36061011201
197,3.5282785983717444,36061011202
2001,3.6766355733862714,36061011203
4,0.2764387305140108,36061011300
2014,5.585160627234293,36061011401
2002,5.5701887703985635,36061011402
1746,3.2730640860222437,36061011500
1563,4.8548931815947425,36061011600
1741,2.541751251227589,36061011700
1887,9.383609913241859,36061011800
474,0.569766126748879,36061011900
512,9.519315357914309,36061012000
1747,7.783999020905931,36061012100
1042,8.089117052378795,36061012200
744,7.002365186027604,36061012400
475,0.95226740606898,36061012500
1752,7.889996120423901,36061012600
1079,8.35199845159613,36061012700
1813,9.484314228142935,36061012800
1757,3.252297495679529,36061012900
5,8.924812198003055,36061013000
596,2.4630575561573123,36061013100
1761,9.55068588323527,36061013200
1105,6.127789874611813,36061013300
1814,8.236589347628685,36061013400
1099,5.253285620362251,36061013500
1762,8.292331861345495,36061013600
1114,2.3080326767783323,36061013700
768,7.669187743745503,36061013800
1748,6.283142404384014,36061013900
6,9.069419817998783,36061014000
852,8.858029517389383,36061014200
2021,1.2199681104436224,36061014300
1186,8.761857184477844,36061014401
1763,18.4720688518155,36061014402
2041,5.735178172983514,36061014500
1819,7.407254153629832,36061014601
1830,8.190901776007028,36061014602
1798,7.549432526693782,36061014700
2031,7.010528998708519,36061014801
2032,8.15698467764512,36061014802
2042,10.285659208638704,36061014900
536,10.569881039666823,36061015001
1049,9.438025037791958,36061015002
1799,4.039911770975925,36061015100
1768,9.788590053091552,36061015200
1696,10.811865696429953,36061015300
1120,9.536909573685412,36061015400
1473,5.60603644349004,36061015500
1067,6.9855571524709195,36061015601
2154,4.021232381319254,36061015602
1484,6.983525719927725,36061015700
1697,10.140895208433331,36061015801
1702,8.292063717436124,36061015802
1485,7.829742117088555,36061015900
1050,11.496782786967835,36061016001
1703,10.061986135328983,36061016002
1112,7.738876722613183,36061016100
1917,4.707296916558178,36061016200
1104,13.001452865199765,36061016300
2155,7.475370705048817,36061016400
1057,11.449007121265694,36061016500
2144,7.865361407978671,36061016600
1221,12.937992818614239,36061016700
1704,4.979513153706035,36061016800
1053,7.80311408758296,36061016900
1055,4.977254511337669,36061017000
1225,10.724497117340782,36061017100
1056,6.034961118859583,36061017200
1248,9.7234107421509,36061017300
1054,6.897710973771962,36061017401
623,8.511864509910412,36061017402
1244,10.391588931964584,36061017500
1188,9.134263949928862,36061017700
1815,11.368234103709577,36061017800
1245,18.429725657512584,36061017900
935,4.0369633787730725,36061018000
1470,8.507910092339017,36061018100
1569,5.994051714237612,36061018200
1048,12.934892823425518,36061018300
7,5.835251231888693,36061018400
1471,4.491653919128731,36061018500
1040,6.143525784018672,36061018600
1175,14.958043006228177,36061018700
1206,7.571292060254121,36061018800
1472,6.990428131562396,36061018900
8,7.523978009974611,36061019000
1190,13.843048421415784,36061019100
1296,3.2261823968427747,36061019200
1712,8.583685494572151,36061019300
1207,5.3953229802340035,36061019400
1262,16.207183521175644,36061019500
695,7.6260706341289515,36061019600
1817,17.486272453567928,36061019701
1713,6.1549272339202075,36061019702
1314,17.828415453610045,36061019800
1263,12.996084100802802,36061019900
1315,7.327106263694211,36061020000
1219,6.095108500050453,36061020101
1818,8.548333666672711,36061020102
1727,3.3405312073641134,36061020300
1728,10.988413285021865,36061020500
9,9.866064292026952,36061020600
1220,9.000571549523277,36061020701
561,8.933754242333656,36061020800
2145,4.5421859682827765,36061020901
1767,4.179732241996013,36061021000
2146,9.88134907694874,36061021100
1118,6.349612719510209,36061021200
1174,5.408205252039406,36061021303
981,7.45720280086829,36061021400
1461,6.789611913341088,36061021500
1208,8.294057983573516,36061021600
1462,9.999744506370094,36061021703
1209,7.8505126655763675,36061021800
1756,4.247625694695443,36061021900
931,9.347601285401927,36061022000
2022,8.666755568601895,36061022102
1191,7.404523496748366,36061022200
1909,9.747087907299958,36061022301
1758,1.085565102225695,36061022302
663,6.265960335583847,36061022400
1944,7.278054596688456,36061022500
558,7.849219196150904,36061022600
2023,8.56879323686395,36061022700
1108,7.887069112066374,36061022800
2133,8.041874714098027,36061022900
1223,9.271799529645218,36061023000
1068,10.653040661317988,36061023100
1732,8.293381620167851,36061023200
2121,12.112024191616825,36061023300
1733,8.025147328422248,36061023400
2017,8.78397592724496,36061023501
2018,8.949198116775314,36061023502
1745,5.518560120071109,36061023600
2009,9.034857747165917,36061023700
1566,0.15692825892543372,36061023801
1895,0.6764890283741023,36061023802
2045,8.816737319199195,36061023900
1304,6.597148896685995,36061024000
2000,6.441630381961634,36061024100
1202,5.844028658707267,36061024200
1453,8.944715666924122,36061024301
1977,2.3968205087332946,36061024302
1454,7.551251611687981,36061024500
1878,7.334727855419321,36061024700
10,7.806493943923343,36061024900
1226,6.548911905915832,36061025100
1227,8.148685123310274,36061025300
755,7.125509605824117,36061025500
1302,8.203018255980396,36061025700
1222,9.601389335343525,36061025900
1596,7.538307219559584,36061026100
1892,7.49218014057531,36061026300
1385,4.710379320376146,36061026500
1750,6.6235684365909355,36061026700
11,7.284375073109901,36061026900
1230,6.821990390136058,36061027100
1749,9.545429084648072,36061027300
1753,2.7295646643545513,36061027500
13,7.028376466480136,36061027700
2062,10.611643880470405,36061027900
1184,6.676037916179383,36061028100
2047,4.991780890375981,36061028300
2013,7.398393627220932,36061028500
2015,9.312822459342565,36061028700
1037,6.173231395480981,36061029100
476,5.694135360260522,36061029300
1231,8.891278796979403,36061029500
1582,3.3158178968106102,36061029700
1769,3.314714041718671,36061029900
1124,16.593866681956726,36061030300
991,6.865443742486358,36061030700
870,4.472465763602754,36061030900
2048,7.765877845696267,36061031100
1882,5.466869248726174,36061031703
1130,9.219197432745187,36061031704
1144,17.72558337772931,36061031900
1790,2.6260278474552177,36081000100
1408,5.648633680004635,36081000200
2007,3.562724655076835,36081000400
1025,4.077837009611613,36081000600
1373,6.139524660549891,36081000700
1026,5.051894964633894,36081000800
299,3.848475729862075,36081001000
987,4.983994210992077,36081001200
1379,5.477329601589797,36081001400
300,5.043800977108774,36081001600
441,4.305286146577322,36081001800
737,3.0736770477768065,36081001900
442,6.018908269462472,36081002000
1380,6.802758038560657,36081002200
689,5.170233659765342,36081002400
1004,4.063947260117317,36081002500
690,5.331168433971706,36081002600
301,4.61757103471068,36081002800
865,5.334035613846828,36081003000
302,3.1644048303731105,36081003100
443,3.01559224042137,36081003200
1337,4.714385503903938,36081003300
952,5.389989415454371,36081003400
1159,4.114724593224961,36081003600
2138,7.882365383958084,36081003700
1375,3.6286533555634892,36081003800
2139,4.078581115133522,36081003900
1376,4.713700601005702,36081004001
1135,3.4612204404145284,36081004002
1160,4.626597648239774,36081004200
1338,3.335607943138551,36081004300
1627,5.227376290399561,36081004401
538,4.364266106256725,36081004500
506,2.5743336628965032,36081004700
1618,1.542723071121559,36081005000
303,3.7772933983129513,36081005100
924,4.215733461587454,36081005200
540,4.847366982272482,36081005300
926,6.428786831913821,36081005400
473,4.682198234198486,36081005500
545,4.887744417103184,36081005700
1997,8.619526523085314,36081005800
546,3.829287693725654,36081005900
1639,4.523673531443477,36081006100
1437,3.3865768355394423,36081006201
1930,2.2625694312072357,36081006202
1640,4.930324616436889,36081006300
1636,5.1614033976497256,36081006501
304,6.5971124330527955,36081006502
645,4.784821376304353,36081006900
1637,5.387550686691021,36081007100
1644,4.4352909147877515,36081007300
1641,4.101635645348475,36081007500
1645,4.920942642030452,36081007700
1646,4.185768201911487,36081007900
2093,6.406172114574695,36081008100
738,5.541291944189413,36081008300
1339,1.9244587267871014,36081008500
1008,4.653751402435654,36081008600
2094,2.0474519904840074,36081008700
1998,4.056098291102021,36081008800
1845,3.4700854584360648,36081009100
306,2.4929477378057405,36081009400
648,7.650837396722842,36081009500
1650,4.841668571781798,36081009600
910,5.576207068265529,36081009700
722,2.743203368044573,36081009800
1920,20.013575967512892,36081009900
781,4.9469075842260475,36081010000
909,5.7843862135301345,36081010100
307,4.21962345260098,36081010200
1007,8.547545821441783,36081010300
308,3.103108839447666,36081010400
1084,6.805431707381006,36081010500
309,3.3678617473881283,36081010600
1583,0.37376501391037253,36081010701
867,4.801124887130812,36081010800
723,4.119455404059007,36081011000
1432,5.530387058699099,36081011100
310,3.5848399586220023,36081011200
311,5.368559883189336,36081011300
312,1.631082976416748,36081011400
1478,4.3402552140891375,36081011500
1664,6.14532515408748,36081011600
313,4.0884925637804095,36081011700
1665,4.792403677794114,36081011800
314,6.099442007782021,36081011900
579,6.117714402895947,36081012000
315,7.042843825734857,36081012100
563,6.275532805505869,36081012200
759,5.2680378809873645,36081012301
316,5.944170011215572,36081012400
1659,6.040877168533802,36081012500
317,4.781389895414903,36081012601
318,5.252517445487283,36081012602
319,6.932046562975958,36081012800
320,6.611290287606548,36081013000
1599,5.70023781809614,36081013200
1951,4.068683167736717,36081013400
760,6.496014565644155,36081013500
321,5.417143056302099,36081013600
644,2.8130181056890766,36081013700
455,5.930698546841042,36081013800
322,6.39600236929698,36081014000
1370,2.7904070062721966,36081014100
746,5.102322251579276,36081014201
1418,1.8912735685153534,36081014202
323,5.009785992151731,36081014300
575,4.488882363037821,36081014400
324,6.527314581026993,36081014500
325,5.93607148664015,36081014700
580,6.256327694581904,36081014800
326,7.933956989551299,36081014900
576,4.621085339726982,36081015000
753,8.707383270755132,36081015100
505,2.226901554926056,36081015200
327,4.990107696610998,36081015300
328,3.284795142268433,36081015400
550,6.446404494921902,36081015500
329,3.1706723639694196,36081015600
551,5.133742524563887,36081015700
664,4.489574243380432,36081015801
330,3.226552977323045,36081015802
1668,5.581868173602916,36081015900
1669,3.9133389909790717,36081016100
754,4.1543304872510065,36081016300
1576,2.782198485266291,36081016400
1577,3.5480341649050993,36081016600
331,5.052594432884734,36081016800
2111,8.804537468680437,36081016900
460,3.661693545699261,36081017000
2112,0.5176431041096797,36081017100
332,4.153336006803109,36081017200
453,3.696526002068162,36081017400
454,3.854540179508145,36081017600
856,3.795624745240441,36081017800
1069,3.698389667227227,36081017900
1869,3.7493070943233198,36081018000
797,5.888261794689433,36081018101
758,7.340528097043749,36081018102
869,3.8471999923053395,36081018200
772,7.490603221241437,36081018300
1960,6.16674848465835,36081018401
1572,3.788809809462707,36081018402
1671,5.915029044321805,36081018501
1496,9.049285427814526,36081018502
876,5.2118585867592815,36081018600
1423,3.3616423272093767,36081018700
451,5.9791156454558685,36081018800
1424,3.848122720924489,36081018900
1570,4.6646894439916124,36081019000
452,5.512322226413079,36081019200
461,6.027256887108551,36081019400
682,5.746452975827663,36081019600
681,6.831365212311616,36081019800
2005,0.48310688114226236,36081019900
683,4.88006397259933,36081020200
1556,3.8516670168726166,36081020400
1742,1.7333834000852122,36081020500
1446,5.084123293792487,36081020600
1447,2.653988440634112,36081020800
1419,3.830098720003165,36081021200
742,2.463423074193914,36081021400
2060,2.1972156530749745,36081021600
1743,0.37390975812560207,36081021900
2061,6.156993774828044,36081022001
1340,5.432351399696702,36081022002
2125,0.3676365437540979,36081022900
1603,6.254408073317737,36081023000
1604,4.787990099634003,36081023200
962,4.405003838966404,36081023500
872,4.292929208064989,36081023600
873,4.441890060571335,36081023800
643,10.672621614466308,36081024000
1096,5.121756271554846,36081024300
1479,5.895147862058891,36081024500
665,2.5037004177892883,36081024600
1480,4.05089416259721,36081024700
666,6.019642207943606,36081024900
2056,7.653476313062212,36081025100
774,8.07386989313091,36081025301
773,6.649142326270171,36081025302
1557,5.048955115170697,36081025400
2110,3.610430884391838,36081025500
597,3.6533872702943,36081025700
632,3.0945575051469385,36081025800
333,4.734734608948816,36081025900
762,7.029761645030702,36081026000
334,5.865242434682958,36081026100
763,4.440525577549146,36081026200
598,5.01372629971161,36081026300
1579,5.294733543702446,36081026400
1682,3.0664349234016632,36081026500
1580,6.504259166063627,36081026600
1683,4.318330226618118,36081026700
335,4.673425370636033,36081026901
336,3.8147308596300222,36081026902
1562,3.848638185439331,36081027000
337,3.551924311475557,36081027100
1571,7.111352421041528,36081027200
338,7.258007135166608,36081027300
339,6.645562002356618,36081027400
340,7.13224183690126,36081027500
1402,6.145499954590173,36081027600
341,6.7796821774602325,36081027700
868,5.332144405698301,36081027800
342,6.10172716939842,36081027900
343,6.084815052141005,36081028000
1660,6.635683285836775,36081028100
1567,2.6437177070818465,36081028200
344,7.2859060903999495,36081028300
456,3.6121495109213866,36081028400
345,7.936667358393184,36081028500
1386,7.533619068582667,36081028700
2150,10.200833344867581,36081028800
346,7.732458946340632,36081028900
600,5.765860543574479,36081029100
601,3.04978168684866,36081029300
2151,5.142536574354012,36081029400
887,3.7978236429024634,36081029500
1363,2.6164778798378316,36081029700
2142,0.27978935689838047,36081029900
1438,2.8154202734022333,36081030600
1842,5.483512149487494,36081030902
1387,6.098212014330295,36081030903
1811,6.5621752989123845,36081030904
2143,5.081422810135707,36081031700
1407,5.730362321647967,36081032000
277,6.599460624083357,36081032700
2105,4.899173404747076,36081032800
347,5.871348312081074,36081032900
2106,6.038279925573889,36081033000
1914,0.15593331389035753,36081033100
1568,3.8681881137491407,36081033401
1397,4.969469826334587,36081033402
1661,5.1510000342575015,36081033700
1553,6.735094043905322,36081033900
1176,3.6737109631516502,36081034700
348,4.679401595460118,36081035100
649,4.259467210016403,36081035200
1655,5.9444574112860975,36081035300
535,5.773586378667459,36081035700
844,5.281203707400465,36081035800
1656,6.737402103745254,36081036100
1657,6.4919148129437145,36081036300
1102,3.9223820771774265,36081036500
1289,2.775113765186765,36081036600
1101,4.481552401106976,36081036700
1400,3.4014155475458687,36081036800
1178,2.849482153800096,36081037100
1179,4.032932497326276,36081037300
349,6.260124924937382,36081037500
1522,4.138542883241482,36081037600
350,6.008696710958495,36081037700
351,5.648216568999283,36081037900
1350,9.106601666058584,36081038100
1045,0.8765779459016527,36081038301
2127,7.796703291864362,36081038302
1523,3.341671833724562,36081038400
352,3.3343309454092753,36081039400
1316,3.6279175033322066,36081039800
1351,5.203542488050987,36081039900
353,4.865992634297823,36081040000
1352,5.129441204145704,36081040100
354,4.795870597863669,36081040200
355,4.198269092666937,36081040300
735,5.037885929576432,36081040400
593,6.376471616338291,36081040500
594,4.928393957971055,36081040700
595,4.565056991883718,36081040900
1565,6.202990237348873,36081041100
356,5.607288740367177,36081041300
651,4.565774105031939,36081041400
357,5.905215465016591,36081041500
823,3.716146351683433,36081042400
1401,9.83710300981568,36081042600
761,4.713753480769697,36081042700
874,8.542711784255927,36081043200
358,7.142080352776676,36081043400
684,2.6696201725544824,36081043701
685,3.7715263751386017,36081043702
670,3.9804404418779997,36081043900
652,6.283372256035696,36081044000
359,9.301621902183172,36081044301
1631,4.657978889039175,36081044302
1619,2.3511772939192186,36081044400
1607,4.878727964152186,36081044601
360,4.402210499684825,36081044602
361,5.228835256638998,36081044800
500,6.225750419464226,36081045000
747,6.797936864467391,36081045200
748,5.98772199353348,36081045400
1632,0.9562359092383587,36081045500
515,6.727531191629802,36081045600
362,4.409086655104802,36081045700
1090,5.117917263398956,36081045800
363,5.321796016907161,36081045900
642,5.468558392264235,36081046000
1377,4.687603791297329,36081046100
667,4.882319659419628,36081046200
1020,3.9975391854603375,36081046300
625,7.008645403968935,36081046400
1021,6.299831430247509,36081046500
1738,4.23303934870609,36081046600
364,7.464281245633864,36081046700
1620,6.29317429400329,36081046800
365,5.53335472656564,36081046900
1623,5.5651156190330555,36081047000
1022,3.1922180960554996,36081047100
1739,5.310576768774908,36081047200
548,4.914220718646016,36081047300
1071,6.179481957812198,36081047500
1617,2.8726569661016206,36081047600
886,3.321949989387804,36081047800
837,4.354801206729538,36081047900
1624,5.211722403877182,36081048000
1431,5.8504259821031575,36081048100
618,4.810408383068167,36081048200
366,3.7389301496577843,36081048300
881,4.739507393586294,36081048400
1433,3.95633601809621,36081048500
367,2.129270799637885,36081048900
573,3.8008473044073163,36081049200
1976,3.531138836358407,36081049301
1346,4.202608653982783,36081049302
368,4.483707762387913,36081049500
369,4.542915000367457,36081049600
1906,3.395809243390763,36081049700
2037,7.142647122314654,36081049900
882,4.90824907540111,36081050000
1591,3.3923089938070428,36081050201
370,6.618912909466715,36081050202
1592,5.088650339970703,36081050400
517,5.302559028892341,36081050500
1441,5.775150469285002,36081050600
2038,4.682078651597615,36081050700
371,5.160665303081122,36081050800
1538,4.465938432899815,36081051000
641,5.244174891821466,36081051100
372,5.4600790099678305,36081051200
1670,4.3710702151804925,36081051300
2126,5.508525104685342,36081051500
879,2.7226475813317146,36081051600
841,5.577038185748082,36081051700
373,4.95681290593246,36081051800
374,5.944727785882448,36081052000
836,4.455655484073083,36081052100
878,7.435157726403768,36081052200
375,6.91049929311388,36081052400
376,3.2442227699980757,36081052500
377,4.682778494276108,36081052600
1317,4.172972493484748,36081052800
378,4.043783110670944,36081053000
660,3.6118118676913715,36081053100
1539,2.984434682805727,36081053200
880,3.5159327488817023,36081053401
1673,1.0440005312915477,36081053500
379,2.7073425630379977,36081053601
1342,3.216024417639344,36081053800
712,5.073064532467142,36081053900
380,2.747747968740903,36081054000
381,4.793646056262522,36081054200
382,7.204329004014531,36081054500
383,7.049611607225397,36081054700
547,4.870608512812871,36081054800
384,6.9485974851905405,36081054900
385,9.939572251745476,36081055100
771,3.99562122192185,36081055200
386,7.85115534433956,36081055300
1554,5.351279645256858,36081055400
979,4.898179632863016,36081055500
387,7.045503545535545,36081055600
1429,7.588574574304079,36081055700
388,6.6688057994314125,36081055800
1502,2.5430520225864632,36081055900
1536,6.001713091576053,36081056000
2025,1.0967710984230572,36081056100
1545,5.038233950955225,36081056200
1322,2.5807006587895107,36081056400
1018,2.1036872201639256,36081056500
1312,4.856660518877681,36081056600
963,8.133446521429969,36081056700
1345,3.012979323126328,36081056800
861,5.793527612471407,36081057700
862,7.8548685280669925,36081057900
457,3.0625175618789173,36081058000
860,7.392661264652355,36081058100
1343,3.43921282523066,36081058200
1430,9.863604059450404,36081058300
389,8.440315778967998,36081058500
390,9.024306590623441,36081058700
391,8.906550718990339,36081058900
1552,5.144226035041662,36081059000
392,7.210191954290327,36081059100
1827,1.819546962270138,36081059200
